condition,sample_id,fold,repeat,k,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts
M00,KYOw02715,3,2,2,65124,2,0.9721454456114489,False,"[63310, 1814]"
M00,KYOw02715,3,2,4,65124,3,0.8558749462563725,False,"[55738, 0, 726, 8660]"
M00,KYOw02715,3,2,6,65124,6,0.5814446287083103,False,"[1, 9, 37866, 365, 25506, 1377]"
M00,KYOw02715,3,2,8,65124,8,0.5368834838154904,False,"[28130, 6, 1, 1, 1357, 1, 34964, 664]"
M00,KYOw02715,3,2,10,65124,9,0.5529451507892635,False,"[2315, 1, 1, 36010, 24049, 4, 258, 0, 2484, 2]"
M00,KYOw02715,3,2,12,65124,8,0.4794852896013758,False,"[0, 7034, 349, 2166, 31226, 0, 53, 6, 18054, 0, 6236, 0]"
M00,KYOw02715,3,2,14,65124,11,0.7167250168908543,False,"[37, 1867, 0, 623, 0, 8, 24, 0, 4878, 643, 219, 10148, 1, 46676]"
M00,KYOw02716,3,2,2,62799,2,0.9623879361136324,False,"[60437, 2362]"
M00,KYOw02716,3,2,4,62799,4,0.6158856032739375,False,"[23000, 25, 1097, 38677]"
M00,KYOw02716,3,2,6,62799,6,0.7319543304829694,False,"[165, 1, 855, 14207, 45966, 1605]"
M00,KYOw02716,3,2,8,62799,7,0.5427952674405644,False,"[34087, 0, 60, 157, 1563, 1, 585, 26346]"
M00,KYOw02716,3,2,10,62799,8,0.9024665997866208,False,"[56674, 352, 646, 1674, 310, 0, 347, 13, 2783, 0]"
M00,KYOw02716,3,2,12,62799,10,0.8856191977579261,False,"[168, 290, 426, 3101, 290, 14, 55616, 0, 1110, 0, 1752, 32]"
M00,KYOw02716,3,2,14,62799,12,0.4952148919568783,False,"[10, 2641, 11, 23220, 140, 470, 1, 0, 2640, 975, 31099, 1430, 0, 162]"
M00,KYOw02717,3,2,2,82044,2,0.9632392374823265,False,"[79028, 3016]"
M00,KYOw02717,3,2,4,82044,4,0.5416361952123251,False,"[44438, 46, 1575, 35985]"
M00,KYOw02717,3,2,6,82044,6,0.7414436156208863,False,"[162, 37, 15620, 4086, 60831, 1308]"
M00,KYOw02717,3,2,8,82044,8,0.7469406659841061,False,"[61282, 43, 11, 164, 1277, 13, 13376, 5878]"
M00,KYOw02717,3,2,10,82044,9,0.6911291502120813,False,"[10540, 353, 1867, 56703, 9306, 22, 250, 11, 2992, 0]"
M00,KYOw02717,3,2,12,82044,11,0.5763248988347716,False,"[133, 2078, 318, 3175, 47284, 16, 4021, 21, 18151, 0, 6174, 673]"
M00,KYOw02717,3,2,14,82044,13,0.3596484813027156,False,"[4, 29507, 5, 4697, 94, 1184, 0, 84, 4992, 610, 2021, 19454, 17, 19375]"
M00,KYOw02756,3,2,2,101107,2,0.9511309800508372,False,"[96166, 4941]"
M00,KYOw02756,3,2,4,101107,4,0.7497502645711969,False,"[75805, 40, 2812, 22450]"
M00,KYOw02756,3,2,6,101107,6,0.47619848279545435,False,"[837, 24, 45747, 3294, 48147, 3058]"
M00,KYOw02756,3,2,8,101107,8,0.5175210420643477,False,"[52325, 20, 39, 827, 2976, 64, 39521, 5335]"
M00,KYOw02756,3,2,10,101107,10,0.46064070736942053,False,"[12306, 2268, 678, 46574, 33195, 1, 779, 25, 5248, 33]"
M00,KYOw02756,3,2,12,101107,12,0.6064070736942051,False,"[1062, 2797, 874, 5360, 23866, 1, 1416, 4, 61312, 94, 4100, 221]"
M00,KYOw02756,3,2,14,101107,14,0.6018673286716053,False,"[12, 19184, 6, 1870, 744, 716, 82, 14, 8063, 1644, 513, 60853, 11, 7395]"
M00,KYOw02758,3,2,2,72279,2,0.9108593090662571,False,"[65836, 6443]"
M00,KYOw02758,3,2,4,72279,4,0.5978915037562778,False,"[43215, 1560, 4908, 22596]"
M00,KYOw02758,3,2,6,72279,6,0.5683116811245313,False,"[7506, 1440, 9975, 11122, 41077, 1159]"
M00,KYOw02758,3,2,8,72279,6,0.49307544376651585,False,"[35639, 1585, 0, 7647, 1208, 0, 5496, 20704]"
M00,KYOw02758,3,2,10,72279,9,0.596687834640767,False,"[43128, 10471, 5605, 6383, 2123, 1089, 374, 830, 2276, 0]"
M00,KYOw02758,3,2,12,72279,12,0.2794310934019563,False,"[8724, 15, 325, 4380, 2081, 230, 18470, 1148, 20197, 1842, 12851, 2016]"
M00,KYOw02758,3,2,14,72279,13,0.33944852585121543,False,"[7, 7182, 506, 14043, 7536, 4277, 0, 187, 3444, 731, 8703, 24535, 767, 361]"
M00,KYOw02760,3,2,2,50128,2,0.9850383019470157,False,"[49378, 750]"
M00,KYOw02760,3,2,4,50128,4,0.7429181295882541,False,"[11132, 1545, 210, 37241]"
M00,KYOw02760,3,2,6,50128,6,0.6493775933609959,False,"[14259, 1, 1710, 1157, 32552, 449]"
M00,KYOw02760,3,2,8,50128,7,0.637069103096074,False,"[31935, 2, 24, 14508, 425, 0, 1109, 2125]"
M00,KYOw02760,3,2,10,50128,8,0.3628311522502394,False,"[17059, 18188, 233, 13079, 505, 0, 41, 16, 1007, 0]"
M00,KYOw02760,3,2,12,50128,11,0.31255984679221194,False,"[15668, 91, 57, 1017, 11558, 3, 11061, 0, 9560, 19, 975, 119]"
M00,KYOw02760,3,2,14,50128,12,0.30741302266198534,False,"[3, 15410, 2, 640, 14011, 200, 0, 1, 1282, 189, 6010, 12271, 0, 109]"
M00,KYOw02780,3,2,2,56464,2,0.988258005100595,False,"[55801, 663]"
M00,KYOw02780,3,2,4,56464,3,0.502568007934259,False,"[28377, 0, 126, 27961]"
M00,KYOw02780,3,2,6,56464,5,0.600878435817512,False,"[3684, 0, 17518, 913, 33928, 421]"
M00,KYOw02780,3,2,8,56464,6,0.6009138566166052,False,"[33930, 0, 12, 3782, 391, 0, 16722, 1627]"
M00,KYOw02780,3,2,10,56464,7,0.3920196939642958,False,"[10187, 8452, 27, 22135, 14351, 0, 27, 0, 1285, 0]"
M00,KYOw02780,3,2,12,56464,9,0.36950977614054975,False,"[5337, 10908, 37, 1133, 20864, 0, 6997, 0, 6197, 0, 4984, 7]"
M00,KYOw02780,3,2,14,56464,10,0.3847761405497308,False,"[4427, 21726, 0, 1441, 3292, 31, 0, 0, 2037, 118, 5063, 8368, 0, 9961]"
M00,KYOw02784,3,2,2,117549,2,0.9958740610298684,False,"[117064, 485]"
M00,KYOw02784,3,2,4,117549,4,0.6890403151026381,False,"[80996, 19, 185, 36349]"
M00,KYOw02784,3,2,6,117549,5,0.5390943351283295,False,"[8219, 0, 44917, 701, 63370, 342]"
M00,KYOw02784,3,2,8,117549,6,0.5512849960442029,False,"[64803, 0, 751, 8183, 337, 0, 40914, 2561]"
M00,KYOw02784,3,2,10,117549,7,0.4345421909161286,False,"[23134, 11686, 64, 51080, 30507, 0, 62, 0, 1016, 0]"
M00,KYOw02784,3,2,12,117549,9,0.28897736263175355,False,"[9182, 16369, 72, 894, 33969, 0, 7948, 0, 17745, 0, 31368, 2]"
M00,KYOw02784,3,2,14,117549,10,0.39132617036299755,False,"[50, 22327, 0, 13585, 7763, 73, 0, 0, 5015, 207, 5367, 17162, 0, 46000]"
M00,KYOw02790,3,2,2,26249,2,0.5704598270410302,False,"[14974, 11275]"
M00,KYOw02790,3,2,4,26249,3,0.4293877862013791,False,"[11271, 0, 7414, 7564]"
M00,KYOw02790,3,2,6,26249,6,0.7916873023734238,False,"[35, 364, 687, 20781, 1536, 2846]"
M00,KYOw02790,3,2,8,26249,7,0.8293649281877404,False,"[913, 374, 0, 34, 2882, 50, 226, 21770]"
M00,KYOw02790,3,2,10,26249,9,0.6730161148996152,False,"[2467, 401, 17666, 20, 192, 260, 1963, 0, 3265, 15]"
M00,KYOw02790,3,2,12,26249,9,0.2433616518724523,False,"[92, 221, 2048, 6230, 0, 0, 5740, 256, 2, 0, 6388, 5272]"
M00,KYOw02790,3,2,14,26249,12,0.48687569050249535,False,"[811, 2, 0, 12780, 57, 9169, 192, 5, 812, 2236, 3, 0, 179, 3]"
M00,KYOw16702,3,2,2,33939,2,0.8732137069448127,False,"[29636, 4303]"
M00,KYOw16702,3,2,4,33939,4,0.4950941394855476,False,"[16803, 52, 3696, 13388]"
M00,KYOw16702,3,2,6,33939,6,0.5294204307728572,False,"[3851, 1139, 3503, 6787, 17968, 691]"
M00,KYOw16702,3,2,8,33939,7,0.381272282624709,False,"[12940, 1508, 0, 4137, 737, 5, 1776, 12836]"
M00,KYOw16702,3,2,10,33939,9,0.5705235864344854,False,"[19363, 7045, 3151, 750, 981, 744, 260, 11, 1634, 0]"
M00,KYOw16702,3,2,12,33939,11,0.37095966292465893,False,"[5245, 158, 214, 2252, 20, 0, 12590, 866, 4101, 51, 6368, 2074]"
M00,KYOw16702,3,2,14,33939,12,0.2919944606499897,False,"[3, 2315, 0, 9910, 5533, 2883, 0, 43, 2249, 540, 3835, 6111, 494, 23]"
M00,KYOw02715,3,3,2,65124,2,0.9753547079417726,False,"[63519, 1605]"
M00,KYOw02715,3,3,4,65124,4,0.5578434985565998,False,"[36329, 324, 28465, 6]"
M00,KYOw02715,3,3,6,65124,6,0.5962932252318653,False,"[1326, 38833, 1, 2, 24690, 272]"
M00,KYOw02715,3,3,8,65124,7,0.5528837295006449,False,"[36006, 2, 15611, 24, 12159, 1230, 92, 0]"
M00,KYOw02715,3,3,10,65124,8,0.7607794361525705,False,"[49545, 0, 1, 306, 13204, 862, 0, 17, 4, 1185]"
M00,KYOw02715,3,3,12,65124,10,0.4407591671273263,False,"[0, 2, 266, 2296, 28704, 28, 11825, 51, 1, 21949, 0, 2]"
M00,KYOw02715,3,3,14,65124,11,0.5888305386647011,False,"[264, 0, 75, 0, 35, 21201, 453, 6, 1, 2522, 1, 0, 2219, 38347]"
M00,KYOw02716,3,3,2,62799,2,0.9678179588846956,False,"[60778, 2021]"
M00,KYOw02716,3,3,4,62799,4,0.9260338540422618,False,"[3818, 631, 58154, 196]"
M00,KYOw02716,3,3,6,62799,6,0.7004570136467141,False,"[1586, 867, 156, 1, 43988, 16201]"
M00,KYOw02716,3,3,8,62799,7,0.8081338874822848,False,"[163, 0, 9606, 469, 177, 1505, 50750, 129]"
M00,KYOw02716,3,3,10,62799,7,0.9211293173458176,False,"[159, 17, 0, 1916, 589, 57846, 0, 0, 802, 1470]"
M00,KYOw02716,3,3,12,62799,11,0.7941846207742161,False,"[16, 0, 306, 2848, 86, 18, 8882, 49874, 222, 212, 1, 334]"
M00,KYOw02716,3,3,14,62799,12,0.7058711125973344,False,"[44328, 0, 186, 17, 19, 184, 441, 0, 195, 3515, 246, 7, 13573, 88]"
M00,KYOw02717,3,3,2,82044,2,0.9675174296718834,False,"[79379, 2665]"
M00,KYOw02717,3,3,4,82044,4,0.7751206669591927,False,"[17260, 1011, 63594, 179]"
M00,KYOw02717,3,3,6,82044,6,0.721734678952757,False,"[1278, 17793, 115, 25, 59214, 3619]"
M00,KYOw02717,3,3,8,82044,8,0.6441909219443226,False,"[52852, 11, 18237, 1559, 3475, 1151, 4652, 107]"
M00,KYOw02717,3,3,10,82044,10,0.6818902052557164,False,"[55945, 17, 11, 2450, 7715, 13109, 182, 1, 1501, 1113]"
M00,KYOw02717,3,3,12,82044,11,0.5945590171127687,False,"[12, 0, 228, 2792, 48780, 6, 18308, 4025, 320, 5944, 9, 1620]"
M00,KYOw02717,3,3,14,82044,13,0.4414948076641802,False,"[7074, 7, 54, 14, 12, 13595, 384, 0, 1301, 3445, 613, 173, 36222, 19150]"
M00,KYOw02756,3,3,2,101107,2,0.9533761262820576,False,"[96393, 4714]"
M00,KYOw02756,3,3,4,101107,4,0.6123611619373535,False,"[35789, 2140, 61914, 1264]"
M00,KYOw02756,3,3,6,101107,6,0.5548577249844224,False,"[3173, 37300, 512, 21, 56100, 4001]"
M00,KYOw02756,3,3,8,101107,8,0.5066612598534226,False,"[51227, 18, 36977, 1139, 6473, 2892, 2058, 323]"
M00,KYOw02756,3,3,10,101107,10,0.5772003916642765,False,"[58359, 33, 17, 3209, 14465, 14421, 22, 61, 7923, 2597]"
M00,KYOw02756,3,3,12,101107,11,0.4284767622419813,False,"[32, 30, 730, 5063, 43322, 19, 34759, 1745, 3118, 11641, 0, 648]"
M00,KYOw02756,3,3,14,101107,13,0.33828518302392513,False,"[4975, 0, 193, 31, 44, 34203, 1225, 85, 488, 5788, 6116, 17, 26031, 21911]"
M00,KYOw02758,3,3,2,72279,2,0.9135018470095049,False,"[66027, 6252]"
M00,KYOw02758,3,3,4,72279,4,0.6929260227728663,False,"[9903, 4597, 50084, 7695]"
M00,KYOw02758,3,3,6,72279,6,0.6013641583309122,False,"[1357, 9495, 6106, 1378, 43466, 10477]"
M00,KYOw02758,3,3,8,72279,8,0.42544860886287855,False,"[14295, 1084, 30751, 4367, 40, 1188, 15341, 5213]"
M00,KYOw02758,3,3,10,72279,9,0.5603010556316496,False,"[6765, 1333, 979, 6341, 2513, 40498, 625, 0, 12100, 1125]"
M00,KYOw02758,3,3,12,72279,11,0.42991740339517703,False,"[1125, 0, 382, 2577, 7387, 1, 31074, 13205, 10630, 133, 989, 4776]"
M00,KYOw02758,3,3,14,72279,12,0.41018829812255286,False,"[29648, 865, 125, 1190, 0, 10704, 506, 0, 4013, 3658, 11595, 685, 7209, 2081]"
M00,KYOw02760,3,3,2,50128,2,0.9864746249601022,False,"[49450, 678]"
M00,KYOw02760,3,3,4,50128,4,0.6243217363549314,False,"[2350, 149, 31296, 16333]"
M00,KYOw02760,3,3,6,50128,5,0.651492180019151,False,"[474, 1789, 13749, 0, 32658, 1458]"
M00,KYOw02760,3,3,8,50128,7,0.31339770188317906,False,"[15710, 0, 7457, 315, 30, 383, 13217, 13016]"
M00,KYOw02760,3,3,10,50128,8,0.4680418129588254,False,"[4507, 40, 0, 669, 650, 20342, 62, 0, 23462, 396]"
M00,KYOw02760,3,3,12,50128,10,0.41579556335780404,False,"[26, 0, 32, 1058, 7005, 4, 12969, 7870, 20843, 64, 0, 257]"
M00,KYOw02760,3,3,14,50128,12,0.44988828598787106,False,"[13140, 0, 5, 32, 1, 2068, 105, 0, 155, 1350, 22552, 82, 10314, 324]"
M00,KYOw02780,3,3,2,56464,2,0.9895508642674978,False,"[55874, 590]"
M00,KYOw02780,3,3,4,56464,4,0.5926253896287901,False,"[17555, 30, 33462, 5417]"
M00,KYOw02780,3,3,6,56464,5,0.5994970246528761,False,"[444, 18345, 2691, 0, 33850, 1134]"
M00,KYOw02780,3,3,8,56464,7,0.41226268064607535,False,"[11097, 0, 7286, 194, 12132, 395, 23278, 2082]"
M00,KYOw02780,3,3,10,56464,6,0.34650396712949844,False,"[11061, 0, 0, 461, 12105, 19565, 0, 0, 12916, 356]"
M00,KYOw02780,3,3,12,56464,9,0.33325658826863136,False,"[0, 0, 29, 987, 9292, 7481, 7749, 18817, 9387, 2665, 0, 57]"
M00,KYOw02780,3,3,14,56464,10,0.3154576367242845,False,"[11550, 0, 6, 0, 8410, 4356, 67, 0, 12, 1296, 10277, 0, 17812, 2678]"
M00,KYOw02784,3,3,2,117549,2,0.996341951016172,False,"[117119, 430]"
M00,KYOw02784,3,3,4,117549,4,0.5582012607508359,False,"[43278, 121, 65616, 8534]"
M00,KYOw02784,3,3,6,117549,5,0.5350279457928183,False,"[367, 47810, 5570, 0, 62892, 910]"
M00,KYOw02784,3,3,8,117549,7,0.5325779036827195,False,"[62604, 0, 17884, 142, 24792, 328, 7457, 4342]"
M00,KYOw02784,3,3,10,117549,7,0.6116428042773652,False,"[71898, 0, 0, 423, 17268, 11855, 8, 0, 15757, 340]"
M00,KYOw02784,3,3,12,117549,9,0.43231333316319154,False,"[0, 0, 59, 992, 50818, 115, 12952, 7198, 11901, 33473, 0, 41]"
M00,KYOw02784,3,3,14,117549,11,0.4762524564224281,False,"[7311, 0, 15, 0, 191, 18739, 115, 0, 17, 1420, 13920, 35, 19803, 55983]"
M00,KYOw02790,3,3,2,26249,2,0.6197569431216428,False,"[16268, 9981]"
M00,KYOw02790,3,3,4,26249,4,0.5679073488513848,False,"[4933, 6397, 14907, 12]"
M00,KYOw02790,3,3,6,26249,6,0.6901215284391786,False,"[3119, 2132, 3, 353, 2527, 18115]"
M00,KYOw02790,3,3,8,26249,8,0.4489694845517925,False,"[273, 297, 1116, 11785, 2470, 2952, 7354, 2]"
M00,KYOw02790,3,3,10,26249,9,0.5906129757324089,False,"[315, 0, 269, 15503, 1733, 4841, 25, 159, 861, 2543]"
M00,KYOw02790,3,3,12,26249,11,0.5348775191435864,False,"[0, 7, 1987, 2898, 65, 1628, 27, 5003, 260, 97, 237, 14040]"
M00,KYOw02790,3,3,14,26249,13,0.5224199017105413,False,"[3171, 207, 794, 0, 1322, 5, 1633, 66, 13713, 3086, 478, 58, 1558, 158]"
M00,KYOw16702,3,3,2,33939,2,0.8738913933822446,False,"[29659, 4280]"
M00,KYOw16702,3,3,4,33939,4,0.658033530746339,False,"[3412, 3634, 22333, 4560]"
M00,KYOw16702,3,3,6,33939,6,0.5847550016205545,False,"[832, 2781, 2760, 1127, 19846, 6593]"
M00,KYOw16702,3,3,8,33939,8,0.3951795869059194,False,"[2749, 709, 11287, 3198, 79, 736, 13412, 1769]"
M00,KYOw16702,3,3,10,33939,9,0.523498040602257,False,"[1342, 37, 672, 3767, 1240, 17767, 394, 0, 8027, 693]"
M00,KYOw16702,3,3,12,33939,11,0.29113998644627126,False,"[23, 0, 258, 1727, 1665, 3, 9881, 8620, 7665, 219, 619, 3259]"
M00,KYOw16702,3,3,14,33939,13,0.41833878428946053,False,"[14198, 548, 57, 28, 4, 2190, 467, 0, 2879, 2277, 7776, 357, 3034, 124]"
M00,KYOw02702,4,1,2,62814,2,0.9757856528799312,False,"[61293, 1521]"
M00,KYOw02702,4,1,4,62814,4,0.4980099977711975,False,"[31282, 4644, 1, 26887]"
M00,KYOw02702,4,1,6,62814,4,0.566641194638138,False,"[15271, 1484, 35593, 0, 0, 10466]"
M00,KYOw02702,4,1,8,62814,6,0.6024771547744133,False,"[0, 37844, 902, 8040, 496, 13876, 0, 1656]"
M00,KYOw02702,4,1,10,62814,8,0.5948992262871334,False,"[1765, 117, 0, 37368, 20964, 313, 2211, 61, 15, 0]"
M00,KYOw02702,4,1,12,62814,10,0.5461202916547266,False,"[123, 34304, 1, 2774, 0, 79, 0, 4, 1740, 1718, 30, 22041]"
M00,KYOw02702,4,1,14,62814,12,0.39266723978730855,False,"[24665, 18, 1132, 777, 4928, 10489, 2823, 3, 1, 17863, 0, 103, 12, 0]"
M00,KYOw02708,4,1,2,104647,2,0.9808594608541096,False,"[102644, 2003]"
M00,KYOw02708,4,1,4,104647,4,0.4996703202194043,False,"[52289, 5233, 37, 47088]"
M00,KYOw02708,4,1,6,104647,6,0.6148289009718386,False,"[8263, 985, 64340, 1, 1057, 30001]"
M00,KYOw02708,4,1,8,104647,7,0.5187344118799392,False,"[958, 14747, 459, 54284, 2031, 29472, 0, 2696]"
M00,KYOw02708,4,1,10,104647,10,0.5932993779085879,False,"[25993, 2736, 872, 62087, 9211, 1124, 1758, 82, 782, 2]"
M00,KYOw02708,4,1,12,104647,10,0.599520292029394,False,"[2650, 62738, 0, 1736, 787, 98, 0, 234, 9429, 17700, 2349, 6926]"
M00,KYOw02708,4,1,14,104647,12,0.40655728305637046,False,"[42545, 17, 176, 589, 2789, 19274, 25209, 298, 0, 9268, 0, 2689, 1066, 727]"
M00,KYOw02768,4,1,2,65892,2,0.6936350391549809,False,"[20187, 45705]"
M00,KYOw02768,4,1,4,65892,4,0.4726825714806046,False,"[16951, 31146, 17665, 130]"
M00,KYOw02768,4,1,6,65892,6,0.35348752504097614,False,"[16996, 23292, 15527, 9987, 11, 79]"
M00,KYOw02768,4,1,8,65892,8,0.378725793723062,False,"[11, 976, 16051, 92, 24955, 15674, 8048, 85]"
M00,KYOw02768,4,1,10,65892,10,0.28766769865841074,False,"[59, 15009, 9, 1363, 454, 8, 18955, 6424, 15819, 7792]"
M00,KYOw02768,4,1,12,65892,12,0.37593334547441265,False,"[10707, 233, 1, 14189, 10, 7703, 7498, 594, 10, 45, 24771, 131]"
M00,KYOw02768,4,1,14,65892,14,0.26610210647726584,False,"[553, 3719, 45, 17534, 5293, 2, 81, 12077, 2, 4169, 7162, 15, 15230, 10]"
M00,KYOw02772,4,1,2,73211,2,0.8374697791315513,False,"[61312, 11899]"
M00,KYOw02772,4,1,4,73211,4,0.41380393656690934,False,"[27600, 13194, 2122, 30295]"
M00,KYOw02772,4,1,6,73211,6,0.39462649055469806,False,"[15036, 8695, 28891, 993, 2566, 17030]"
M00,KYOw02772,4,1,8,73211,8,0.31171545259592137,False,"[2338, 21575, 6360, 12301, 5978, 22821, 563, 1275]"
M00,KYOw02772,4,1,10,73211,10,0.2561500320990015,False,"[7140, 17228, 2189, 18753, 14060, 296, 7525, 1835, 3631, 554]"
M00,KYOw02772,4,1,12,73211,12,0.22510278510059964,False,"[16480, 13672, 112, 6274, 2086, 2469, 472, 321, 5130, 5510, 9890, 10795]"
M00,KYOw02772,4,1,14,73211,14,0.22424225867697478,False,"[7267, 876, 208, 6790, 3079, 14085, 4128, 2454, 85, 15290, 503, 103, 16417, 1926]"
M00,KYOw02787,4,1,2,106684,2,0.981149938135053,False,"[104673, 2011]"
M00,KYOw02787,4,1,4,106684,4,0.692353117618387,False,"[27806, 4977, 38, 73863]"
M00,KYOw02787,4,1,6,106684,6,0.4497019234374414,False,"[10498, 1963, 47976, 3, 5, 46239]"
M00,KYOw02787,4,1,8,106684,8,0.6563402197142965,False,"[4, 13521, 1168, 70021, 724, 17693, 4, 3549]"
M00,KYOw02787,4,1,10,106684,10,0.41838513741517,False,"[44397, 3877, 4, 44635, 9081, 1554, 2506, 220, 407, 3]"
M00,KYOw02787,4,1,12,106684,12,0.672481346781148,False,"[4707, 15539, 76, 3110, 4, 264, 4, 21, 966, 71743, 1662, 8588]"
M00,KYOw02787,4,1,14,106684,14,0.5297795358254284,False,"[20011, 108, 14380, 1199, 4320, 732, 56519, 50, 4, 8647, 3, 11, 696, 4]"
M00,KYOw16662,4,1,2,48925,2,0.9578538579458354,False,"[46863, 2062]"
M00,KYOw16662,4,1,4,48925,4,0.7068165559529893,False,"[11094, 2618, 632, 34581]"
M00,KYOw16662,4,1,6,48925,6,0.6489524782830863,False,"[2283, 1303, 12967, 355, 267, 31750]"
M00,KYOw16662,4,1,8,48925,8,0.5030352580480327,False,"[146, 4489, 884, 24611, 986, 7210, 206, 10393]"
M00,KYOw16662,4,1,10,48925,10,0.4662033725089423,False,"[22809, 3221, 56, 9627, 4705, 5863, 1260, 455, 763, 166]"
M00,KYOw16662,4,1,12,48925,11,0.35560551865099643,False,"[2845, 9022, 0, 1388, 45, 473, 109, 563, 17398, 14248, 484, 2350]"
M00,KYOw16662,4,1,14,48925,13,0.3279305058763413,False,"[7279, 318, 308, 725, 1769, 4268, 14404, 606, 0, 1339, 160, 16044, 1682, 23]"
M00,KYOw16666,4,1,2,58338,2,0.9654941890363057,False,"[56325, 2013]"
M00,KYOw16666,4,1,4,58338,4,0.4816928931399774,False,"[28101, 6555, 30, 23652]"
M00,KYOw16666,4,1,6,58338,4,0.6133566457540539,False,"[19089, 1340, 35782, 0, 0, 2127]"
M00,KYOw16666,4,1,8,58338,6,0.775309403819123,False,"[0, 45230, 794, 1528, 1511, 9084, 0, 191]"
M00,KYOw16666,4,1,10,58338,7,0.6842366896362577,False,"[0, 289, 0, 39917, 15729, 10, 1706, 174, 513, 0]"
M00,KYOw16666,4,1,12,58338,9,0.6517021495423223,False,"[206, 38019, 7, 1822, 0, 206, 0, 240, 3, 0, 584, 17251]"
M00,KYOw16666,4,1,14,58338,10,0.4732764236003977,False,"[27610, 64, 0, 818, 3243, 5691, 32, 220, 7, 20563, 0, 0, 90, 0]"
M00,KYOw16700,4,1,2,55038,2,0.9861186816381409,False,"[54274, 764]"
M00,KYOw16700,4,1,4,55038,3,0.5069588284458011,False,"[27902, 2443, 0, 24693]"
M00,KYOw16700,4,1,6,55038,4,0.6844543769759076,False,"[5999, 586, 37671, 0, 0, 10782]"
M00,KYOw16700,4,1,8,55038,6,0.43586249500345214,False,"[0, 10806, 364, 18842, 627, 23989, 0, 410]"
M00,KYOw16700,4,1,10,55038,8,0.5688978523928921,False,"[5412, 11849, 0, 31311, 5231, 99, 845, 54, 237, 0]"
M00,KYOw16700,4,1,12,55038,10,0.42739561757331296,False,"[11523, 23523, 1, 1056, 0, 68, 0, 16, 237, 12240, 702, 5672]"
M00,KYOw16700,4,1,14,55038,11,0.4373342054580472,False,"[24070, 15, 573, 388, 1755, 1455, 12930, 87, 0, 5252, 0, 4, 8509, 0]"
M00,KYOw16737,4,1,2,65693,2,0.9324890018723456,False,"[61258, 4435]"
M00,KYOw16737,4,1,4,65693,4,0.5992114837197267,False,"[14033, 11370, 926, 39364]"
M00,KYOw16737,4,1,6,65693,6,0.4301523754433501,False,"[18102, 3602, 15283, 446, 2, 28258]"
M00,KYOw16737,4,1,8,65693,8,0.35107241258581584,False,"[1, 20046, 1927, 7778, 2049, 10477, 352, 23063]"
M00,KYOw16737,4,1,10,65693,10,0.336565539707427,False,"[4301, 897, 1, 22110, 12427, 20246, 3201, 1015, 1415, 80]"
M00,KYOw16737,4,1,12,65693,12,0.25112264624845876,False,"[1028, 16497, 11632, 4174, 1, 1111, 98, 439, 7708, 6338, 4072, 12595]"
M00,KYOw16737,4,1,14,65693,14,0.22061711293440703,False,"[13858, 699, 11302, 1902, 5555, 3843, 3603, 854, 9169, 14493, 52, 55, 307, 1]"
M00,KYOw16744,4,1,2,108863,2,0.9433967463692898,False,"[102701, 6162]"
M00,KYOw16744,4,1,4,108863,4,0.49371228057283006,False,"[32950, 21665, 501, 53747]"
M00,KYOw16744,4,1,6,108863,6,0.762802788826323,False,"[83041, 3887, 21161, 102, 2, 670]"
M00,KYOw16744,4,1,8,108863,8,0.8319906671688269,False,"[1, 90573, 2593, 190, 4376, 10042, 63, 1025]"
M00,KYOw16744,4,1,10,108863,9,0.6454350881383023,False,"[128, 3114, 0, 27702, 70264, 321, 3887, 931, 2457, 59]"
M00,KYOw16744,4,1,12,108863,11,0.7590457731276926,False,"[3079, 13037, 297, 3910, 0, 1133, 38, 966, 65, 150, 3556, 82632]"
M00,KYOw16744,4,1,14,108863,13,0.7983612430302307,False,"[8241, 460, 406, 2495, 6490, 650, 54, 1253, 147, 86912, 46, 2, 1707, 0]"
M00,KYOw02702,4,2,2,62814,2,0.9801636577832967,False,"[61568, 1246]"
M00,KYOw02702,4,2,4,62814,4,0.5339892380679466,False,"[33542, 3, 24530, 4739]"
M00,KYOw02702,4,2,6,62814,5,0.8043270608463081,False,"[50523, 0, 3876, 1020, 1133, 6262]"
M00,KYOw02702,4,2,8,62814,6,0.6958002992963352,False,"[436, 43706, 10182, 0, 2407, 749, 5334, 0]"
M00,KYOw02702,4,2,10,62814,8,0.6409717578883688,False,"[9247, 2366, 1119, 1002, 34, 66, 0, 8718, 0, 40262]"
M00,KYOw02702,4,2,12,62814,10,0.5204731429299201,False,"[1729, 24329, 1, 0, 0, 85, 16, 131, 2974, 98, 758, 32693]"
M00,KYOw02702,4,2,14,62814,12,0.5048396854204477,False,"[1084, 5304, 0, 147, 3, 22, 451, 7, 0, 18120, 1247, 18, 4700, 31711]"
M00,KYOw02708,4,2,2,104647,2,0.9821877359121618,False,"[102783, 1864]"
M00,KYOw02708,4,2,4,104647,4,0.5327529695070092,False,"[55751, 56, 43086, 5754]"
M00,KYOw02708,4,2,6,104647,6,0.8163253604976731,False,"[85426, 1, 5719, 5973, 732, 6796]"
M00,KYOw02708,4,2,8,104647,8,0.5057574512408383,False,"[2202, 19823, 24900, 898, 3481, 416, 52926, 1]"
