condition,sample_id,fold,repeat,k,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts
B1,KYOw02717,3,2,10,82044,10,0.5024377163473258,False,"[41222, 1424, 4205, 12982, 3478, 790, 4535, 2200, 5038, 6170]"
B1,KYOw02717,3,2,12,82044,12,0.5217688069816196,False,"[10453, 2409, 3681, 532, 402, 4564, 42808, 2422, 3874, 3777, 2005, 5117]"
B1,KYOw02717,3,2,14,82044,14,0.523133928136122,False,"[4891, 2725, 4879, 42920, 7618, 1978, 3206, 1817, 1023, 448, 1648, 7458, 1099, 334]"
B1,KYOw02756,3,2,2,101107,2,0.6685887228381814,False,"[33508, 67599]"
B1,KYOw02756,3,2,4,101107,4,0.4073011759818806,False,"[22847, 26547, 10532, 41181]"
B1,KYOw02756,3,2,6,101107,6,0.32713857596407764,False,"[17743, 2312, 33076, 3950, 17928, 26098]"
B1,KYOw02756,3,2,8,101107,8,0.2890304331055219,False,"[29223, 2362, 26656, 16644, 15007, 526, 2750, 7939]"
B1,KYOw02756,3,2,10,101107,10,0.20663257736853036,False,"[20892, 452, 6740, 15892, 16175, 19187, 2583, 476, 14735, 3975]"
B1,KYOw02756,3,2,12,101107,12,0.1889582323676897,False,"[14735, 15731, 2452, 499, 9250, 18174, 19105, 4629, 1261, 2263, 444, 12564]"
B1,KYOw02756,3,2,14,101107,14,0.15666571058383694,False,"[12222, 1882, 11772, 15840, 13306, 1490, 734, 432, 6189, 477, 660, 12607, 11755, 11741]"
B1,KYOw02758,3,2,2,72279,2,0.5640089099185103,False,"[40766, 31513]"
B1,KYOw02758,3,2,4,72279,4,0.43080286113532285,False,"[10598, 29803, 31138, 740]"
B1,KYOw02758,3,2,6,72279,6,0.29812255288534706,False,"[21548, 15722, 255, 18523, 15902, 329]"
B1,KYOw02758,3,2,8,72279,8,0.29635163740505543,False,"[264, 21420, 229, 17961, 3506, 5678, 6739, 16482]"
B1,KYOw02758,3,2,10,72279,10,0.25642302743535467,False,"[7, 3198, 15593, 15075, 10, 2120, 18534, 13018, 4156, 568]"
B1,KYOw02758,3,2,12,72279,11,0.36684237468697684,False,"[6465, 241, 5608, 787, 3466, 0, 2, 5739, 26515, 2919, 16588, 3949]"
B1,KYOw02758,3,2,14,72279,13,0.3304555956778594,False,"[6594, 2388, 1729, 2, 7701, 5853, 23885, 14284, 448, 630, 6432, 4, 0, 2329]"
B1,KYOw02760,3,2,2,50128,2,0.9021903925949569,False,"[4903, 45225]"
B1,KYOw02760,3,2,4,50128,4,0.7808011490584105,False,"[3670, 39140, 1700, 5618]"
B1,KYOw02760,3,2,6,50128,6,0.6423954676029365,False,"[32202, 5827, 7028, 487, 2855, 1729]"
B1,KYOw02760,3,2,8,50128,8,0.5278088094478136,False,"[4612, 2404, 1879, 26458, 1655, 211, 12100, 809]"
B1,KYOw02760,3,2,10,50128,10,0.5111913501436323,False,"[1691, 167, 633, 25625, 564, 3008, 2305, 3915, 1693, 10527]"
B1,KYOw02760,3,2,12,50128,12,0.4294007341206511,False,"[21525, 980, 3168, 84, 1956, 863, 2652, 203, 1092, 15396, 418, 1791]"
B1,KYOw02760,3,2,14,50128,14,0.3636690073412065,False,"[1658, 17109, 2245, 1606, 18230, 84, 1078, 306, 228, 76, 3085, 3149, 157, 1117]"
B1,KYOw02780,3,2,2,56464,2,0.7606616605270615,False,"[13514, 42950]"
B1,KYOw02780,3,2,4,56464,4,0.4950056673278549,False,"[13630, 27950, 1279, 13605]"
B1,KYOw02780,3,2,6,56464,6,0.37817016151884386,False,"[21353, 4952, 12409, 263, 8042, 9445]"
B1,KYOw02780,3,2,8,56464,8,0.32904151317653724,False,"[9243, 2640, 8894, 18579, 7942, 42, 8499, 625]"
B1,KYOw02780,3,2,10,56464,10,0.3029718050439218,False,"[3471, 28, 457, 17107, 7520, 1615, 2934, 1787, 7116, 14429]"
B1,KYOw02780,3,2,12,56464,12,0.2659747803910456,False,"[15018, 7372, 4076, 19, 309, 6252, 6542, 191, 586, 10708, 173, 5218]"
B1,KYOw02780,3,2,14,56464,14,0.21388849532445453,False,"[2614, 11511, 8510, 3351, 12077, 63, 557, 119, 3197, 18, 2174, 10867, 1227, 179]"
B1,KYOw02784,3,2,2,117549,2,0.7252209716798952,False,"[32300, 85249]"
B1,KYOw02784,3,2,4,117549,4,0.43530782907553445,False,"[26691, 35796, 3892, 51170]"
B1,KYOw02784,3,2,6,117549,6,0.34577920696900866,False,"[26382, 2249, 40646, 1593, 19998, 26681]"
B1,KYOw02784,3,2,8,117549,8,0.31118086925452365,False,"[36579, 2157, 27515, 24540, 21266, 1753, 2390, 1349]"
B1,KYOw02784,3,2,10,117549,10,0.28126143140307447,False,"[33062, 962, 1048, 23569, 20352, 12692, 1963, 1595, 20048, 2258]"
B1,KYOw02784,3,2,12,117549,12,0.23069528451964713,False,"[20280, 12071, 1287, 553, 8948, 27118, 23988, 474, 1405, 2152, 2491, 16782]"
B1,KYOw02784,3,2,14,117549,14,0.2044253885613659,False,"[7031, 2275, 2509, 24030, 19504, 420, 1374, 1955, 15567, 530, 990, 7777, 22555, 11032]"
B1,KYOw02790,3,2,2,26249,2,0.9572174178063926,False,"[25126, 1123]"
B1,KYOw02790,3,2,4,26249,3,0.9646462722389424,False,"[7, 921, 25321, 0]"
B1,KYOw02790,3,2,6,26249,4,0.8441464436740447,False,"[784, 234, 0, 22158, 3073, 0]"
B1,KYOw02790,3,2,8,26249,6,0.8616709207969827,False,"[0, 161, 0, 33, 94, 3341, 2, 22618]"
B1,KYOw02790,3,2,10,26249,7,0.8571374147586575,False,"[0, 3176, 22499, 49, 0, 1, 135, 106, 283, 0]"
B1,KYOw02790,3,2,12,26249,6,0.6544630271629396,False,"[0, 0, 0, 1382, 1, 0, 0, 17179, 4877, 0, 1466, 1344]"
B1,KYOw02790,3,2,14,26249,7,0.5373538039544363,False,"[6816, 0, 0, 0, 0, 14105, 2683, 1596, 0, 1045, 3, 0, 0, 1]"
B1,KYOw16702,3,2,2,33939,2,0.6261822681870415,False,"[21252, 12687]"
B1,KYOw16702,3,2,4,33939,4,0.5649253071687439,False,"[2173, 12570, 19173, 23]"
B1,KYOw16702,3,2,6,33939,6,0.3323610006187572,False,"[10224, 4229, 11, 11280, 8159, 36]"
B1,KYOw16702,3,2,8,33939,8,0.3384307139279295,False,"[10, 6698, 15, 9164, 2516, 2630, 1420, 11486]"
B1,KYOw16702,3,2,10,33939,10,0.3155072335661039,False,"[2, 1478, 10708, 6373, 21, 316, 5848, 5923, 3267, 3]"
B1,KYOw16702,3,2,12,33939,12,0.33675123014820707,False,"[667, 23, 692, 598, 476, 7, 2, 5606, 10728, 91, 11429, 3620]"
B1,KYOw16702,3,2,14,33939,13,0.29028551224255283,False,"[5900, 112, 8, 0, 1743, 5260, 8941, 9852, 160, 495, 1151, 3, 9, 305]"
B1,KYOw02715,3,3,2,65124,2,0.852066826362017,False,"[55490, 9634]"
B1,KYOw02715,3,3,4,65124,4,0.7848565812910755,False,"[8174, 2861, 51113, 2976]"
B1,KYOw02715,3,3,6,65124,6,0.7240034395921626,False,"[780, 47150, 6795, 3084, 7307, 8]"
B1,KYOw02715,3,3,8,65124,8,0.674574657576316,False,"[614, 1531, 5912, 43931, 12359, 7, 589, 181]"
B1,KYOw02715,3,3,10,65124,10,0.6509428167802961,False,"[42392, 88, 6099, 8251, 5547, 711, 513, 2, 8, 1513]"
B1,KYOw02715,3,3,12,65124,12,0.6185584423561207,False,"[2, 736, 4200, 3784, 40283, 67, 3515, 216, 10, 1490, 16, 10805]"
B1,KYOw02715,3,3,14,65124,14,0.4375499047970026,False,"[59, 3050, 1411, 19, 9042, 3803, 14, 7, 17, 121, 28495, 3807, 52, 15227]"
B1,KYOw02716,3,3,2,62799,2,0.5983057055048647,False,"[37573, 25226]"
B1,KYOw02716,3,3,4,62799,4,0.5900093950540614,False,"[7548, 17932, 267, 37052]"
B1,KYOw02716,3,3,6,62799,6,0.46164747846303283,False,"[28991, 156, 18216, 11149, 1587, 2700]"
B1,KYOw02716,3,3,8,62799,8,0.41529323715345784,False,"[26080, 3606, 2497, 144, 106, 1579, 14262, 14525]"
B1,KYOw02716,3,3,10,62799,10,0.3444163123616618,False,"[135, 20115, 49, 108, 2117, 21629, 2985, 12491, 283, 2887]"
B1,KYOw02716,3,3,12,62799,12,0.32920906383859616,False,"[11822, 20674, 4201, 534, 126, 19751, 40, 4549, 97, 89, 824, 92]"
B1,KYOw02716,3,3,14,62799,14,0.33118361757352827,False,"[20798, 3069, 869, 11934, 36, 75, 13265, 2045, 110, 4953, 94, 4234, 1233, 84]"
B1,KYOw02717,3,3,2,82044,2,0.8105163083223637,False,"[66498, 15546]"
B1,KYOw02717,3,3,4,82044,4,0.43978840622105214,False,"[8573, 8334, 29055, 36082]"
B1,KYOw02717,3,3,6,82044,6,0.49483204134366926,False,"[4878, 21041, 40598, 7245, 6123, 2159]"
B1,KYOw02717,3,3,8,82044,8,0.5143581492857491,False,"[4298, 4805, 5471, 42200, 4366, 1764, 4727, 14413]"
B1,KYOw02717,3,3,10,82044,10,0.41884842279752327,False,"[34364, 1860, 7162, 2379, 4842, 4378, 19875, 1756, 1026, 4402]"
B1,KYOw02717,3,3,12,82044,12,0.481266149870801,False,"[1879, 4276, 4857, 2748, 39485, 1703, 6827, 13579, 423, 444, 2991, 2832]"
B1,KYOw02717,3,3,14,82044,14,0.5517161523085173,False,"[1401, 3947, 1609, 5196, 6868, 1180, 3385, 1219, 879, 2394, 45265, 4763, 582, 3356]"
B1,KYOw02756,3,3,2,101107,2,0.6685887228381814,False,"[67599, 33508]"
B1,KYOw02756,3,3,4,101107,4,0.40985292808608703,False,"[24524, 11637, 41439, 23507]"
B1,KYOw02756,3,3,6,101107,6,0.38054734093584025,False,"[2791, 38476, 25197, 11995, 22092, 556]"
B1,KYOw02756,3,3,8,101107,8,0.2874083891323054,False,"[2185, 8186, 15312, 29059, 26710, 517, 2888, 16250]"
B1,KYOw02756,3,3,10,101107,10,0.26338433540704403,False,"[26630, 752, 7808, 22774, 14028, 2327, 17787, 646, 553, 7802]"
B1,KYOw02756,3,3,12,101107,12,0.22367392959933535,False,"[497, 2119, 12579, 12687, 22615, 507, 4983, 15812, 530, 13305, 821, 14652]"
B1,KYOw02756,3,3,14,101107,14,0.19715746684205843,False,"[407, 10207, 6785, 11396, 10276, 14712, 465, 372, 829, 1735, 19934, 6335, 1799, 15855]"
B1,KYOw02758,3,3,2,72279,2,0.5640089099185103,False,"[31513, 40766]"
B1,KYOw02758,3,3,4,72279,4,0.452095352730392,False,"[8953, 32677, 720, 29929]"
B1,KYOw02758,3,3,6,72279,6,0.3917182030741986,False,"[13638, 244, 19118, 28313, 3866, 7100]"
B1,KYOw02758,3,3,8,72279,8,0.2672145436433819,False,"[19299, 19314, 4114, 279, 200, 4741, 5698, 18634]"
B1,KYOw02758,3,3,10,72279,10,0.29110806735012934,False,"[168, 8714, 110, 234, 3051, 21041, 4292, 17306, 1640, 15723]"
B1,KYOw02758,3,3,12,72279,12,0.23326277341966548,False,"[15406, 16860, 9289, 949, 16, 7135, 130, 6873, 578, 3345, 11696, 2]"
B1,KYOw02758,3,3,14,72279,14,0.31710455318972314,False,"[4964, 6748, 779, 14420, 9, 21, 22920, 3522, 1979, 2126, 4, 4974, 9811, 2]"
B1,KYOw02760,3,3,2,50128,2,0.9021903925949569,False,"[45225, 4903]"
B1,KYOw02760,3,3,4,50128,4,0.7609120651133099,False,"[3687, 1929, 6369, 38143]"
B1,KYOw02760,3,3,6,50128,6,0.7134735078199809,False,"[5802, 4405, 35765, 1822, 2092, 242]"
B1,KYOw02760,3,3,8,50128,8,0.48422039578678583,False,"[2558, 877, 1784, 4252, 1913, 195, 14276, 24273]"
B1,KYOw02760,3,3,10,50128,10,0.5926029364826045,False,"[2282, 6677, 5222, 1164, 1556, 2259, 29706, 346, 119, 797]"
B1,KYOw02760,3,3,12,50128,12,0.561223268432812,False,"[282, 2130, 1612, 858, 1685, 5520, 6540, 28133, 97, 2889, 175, 207]"
B1,KYOw02760,3,3,14,50128,14,0.35539020108522185,False,"[2675, 1204, 478, 16750, 4072, 616, 528, 174, 49, 17815, 2927, 2136, 475, 229]"
B1,KYOw02780,3,3,2,56464,2,0.7606616605270615,False,"[42950, 13514]"
B1,KYOw02780,3,3,4,56464,4,0.4682452536129215,False,"[14377, 1633, 14015, 26439]"
B1,KYOw02780,3,3,6,56464,6,0.46059436100878437,False,"[5305, 11448, 26007, 1818, 11837, 49]"
B1,KYOw02780,3,3,8,56464,8,0.30564607537546046,False,"[2806, 693, 8202, 8609, 8900, 36, 9960, 17258]"
B1,KYOw02780,3,3,10,56464,10,0.3769481439501275,False,"[2959, 2878, 12984, 5527, 7632, 2393, 21284, 144, 35, 628]"
B1,KYOw02780,3,3,12,56464,12,0.336940351374327,False,"[106, 2504, 2147, 8185, 2521, 2707, 13257, 19025, 23, 1180, 98, 4711]"
B1,KYOw02780,3,3,14,56464,14,0.22346982147917258,False,"[1732, 1467, 3491, 9816, 11549, 4407, 199, 42, 24, 12618, 5352, 5400, 88, 279]"
B1,KYOw02784,3,3,2,117549,2,0.7252209716798952,False,"[85249, 32300]"
B1,KYOw02784,3,3,4,117549,4,0.44236020723272845,False,"[27673, 5288, 51999, 32589]"
B1,KYOw02784,3,3,6,117549,6,0.413444606079167,False,"[2186, 48600, 33351, 5187, 26314, 1911]"
B1,KYOw02784,3,3,8,117549,8,0.3095134794851509,False,"[2033, 1426, 21468, 36383, 27798, 1670, 2557, 24214]"
B1,KYOw02784,3,3,10,117549,10,0.30868829169112455,False,"[36286, 1771, 2984, 25005, 20185, 2070, 21849, 5163, 1147, 1089]"
B1,KYOw02784,3,3,12,117549,12,0.26844124577835626,False,"[3210, 1824, 7118, 16156, 31555, 1304, 2473, 21660, 642, 7067, 599, 23941]"
B1,KYOw02784,3,3,14,117549,14,0.2471820262188534,False,"[608, 2096, 17447, 18792, 3551, 12672, 849, 272, 433, 2103, 19228, 2214, 8228, 29056]"
B1,KYOw02790,3,3,2,26249,2,0.9572174178063926,False,"[1123, 25126]"
B1,KYOw02790,3,3,4,26249,3,0.9620556973598994,False,"[2, 25253, 0, 994]"
B1,KYOw02790,3,3,6,26249,4,0.8659758466989219,False,"[8, 0, 23, 22731, 0, 3487]"
B1,KYOw02790,3,3,8,26249,6,0.8588898624709512,False,"[97, 22545, 72, 0, 0, 3449, 2, 84]"
B1,KYOw02790,3,3,10,26249,6,0.8312316659682274,False,"[0, 6, 0, 0, 69, 224, 0, 1160, 2971, 21819]"
B1,KYOw02790,3,3,12,26249,7,0.5934702274372357,False,"[1546, 98, 8051, 0, 0, 5, 0, 0, 970, 1, 15578, 0]"
B1,KYOw02790,3,3,14,26249,8,0.461122328469656,False,"[8, 12104, 3, 13, 0, 0, 7425, 2007, 4687, 0, 0, 0, 2, 0]"
B1,KYOw16702,3,3,2,33939,2,0.6261822681870415,False,"[12687, 21252]"
B1,KYOw16702,3,3,4,33939,4,0.5966587112171837,False,"[1038, 20250, 24, 12627]"
B1,KYOw16702,3,3,6,33939,6,0.5243819794336898,False,"[3291, 14, 9261, 17797, 452, 3124]"
B1,KYOw16702,3,3,8,33939,8,0.3708123397860868,False,"[5859, 12585, 2545, 10, 16, 2310, 1100, 9514]"
B1,KYOw16702,3,3,10,33939,10,0.3274404077904476,False,"[4, 1904, 4, 20, 2314, 6628, 175, 10595, 1182, 11113]"
B1,KYOw16702,3,3,12,33939,12,0.2936150151742833,False,"[9965, 5309, 7355, 111, 1, 1742, 3, 1035, 439, 561, 7409, 9]"
B1,KYOw16702,3,3,14,33939,13,0.2943221662394296,False,"[1741, 6374, 621, 8432, 4, 12, 9989, 1361, 2686, 155, 0, 234, 2321, 9]"
B1,KYOw02702,4,1,2,62814,2,0.8427898239246028,False,"[52939, 9875]"
B1,KYOw02702,4,1,4,62814,4,0.71304167860668,False,"[44789, 6380, 3300, 8345]"
B1,KYOw02702,4,1,6,62814,6,0.6975992613111727,False,"[934, 11799, 43819, 422, 4056, 1784]"
B1,KYOw02702,4,1,8,62814,8,0.6819021237303786,False,"[11177, 1278, 296, 1655, 4706, 42833, 394, 475]"
B1,KYOw02702,4,1,10,62814,10,0.48296558092145064,False,"[113, 30337, 19549, 3712, 55, 1291, 538, 1529, 5341, 349]"
B1,KYOw02702,4,1,12,62814,12,0.4049893335880536,False,"[25439, 1018, 32, 98, 4100, 557, 3097, 21056, 4901, 243, 145, 2128]"
B1,KYOw02702,4,1,14,62814,14,0.38801859458082594,False,"[22271, 142, 1290, 982, 677, 24373, 58, 3104, 3, 2660, 29, 123, 5415, 1687]"
B1,KYOw02708,4,1,2,104647,2,0.9119324968704311,False,"[95431, 9216]"
B1,KYOw02708,4,1,4,104647,4,0.8667233652183054,False,"[90700, 7218, 3824, 2905]"
B1,KYOw02708,4,1,6,104647,6,0.8131050101770715,False,"[6524, 1571, 85089, 3088, 6552, 1823]"
B1,KYOw02708,4,1,8,104647,8,0.6796468126176575,False,"[1449, 1449, 4710, 18229, 2280, 71123, 2980, 2427]"
B1,KYOw02708,4,1,10,104647,10,0.6837367530841783,False,"[1126, 71551, 7445, 1265, 1578, 1479, 4952, 3418, 716, 11117]"
B1,KYOw02708,4,1,12,104647,12,0.6405630357296435,False,"[67033, 3612, 1664, 1253, 1695, 4847, 990, 11525, 602, 10263, 524, 639]"
B1,KYOw02708,4,1,14,104647,14,0.4810075778569859,False,"[50336, 2880, 686, 974, 2414, 5084, 461, 2979, 2, 5400, 1502, 226, 741, 30962]"
B1,KYOw02768,4,1,2,65892,2,0.8670551812056092,False,"[8760, 57132]"
B1,KYOw02768,4,1,4,65892,4,0.8549292782128332,False,"[5963, 56333, 37, 3559]"
B1,KYOw02768,4,1,6,65892,6,0.8125265586110605,False,"[34, 1, 909, 11333, 53539, 76]"
B1,KYOw02768,4,1,8,65892,8,0.6442967279791173,False,"[1, 31, 42454, 31, 12879, 775, 9698, 23]"
B1,KYOw02768,4,1,10,65892,9,0.6777909306137315,False,"[28, 307, 0, 2821, 12902, 10, 44661, 5131, 4, 28]"
B1,KYOw02768,4,1,12,65892,11,0.6703848722151399,False,"[154, 5184, 14975, 16, 2, 44173, 1270, 0, 11, 26, 27, 54]"
B1,KYOw02768,4,1,14,65892,13,0.3560371517027864,False,"[1450, 23460, 75, 1, 2882, 0, 18, 23004, 7, 1, 14945, 27, 9, 13]"
B1,KYOw02772,4,1,2,73211,2,0.5481826501482018,False,"[40133, 33078]"
B1,KYOw02772,4,1,4,73211,4,0.46029968174181474,False,"[33699, 30566, 8016, 930]"
B1,KYOw02772,4,1,6,73211,6,0.37614566117113546,False,"[9276, 2136, 25231, 4851, 27538, 4179]"
B1,KYOw02772,4,1,8,73211,8,0.303752168389996,False,"[1936, 2372, 18594, 7226, 10882, 22238, 4441, 5522]"
B1,KYOw02772,4,1,10,73211,10,0.2843288576853205,False,"[4803, 20816, 4136, 6124, 5942, 2207, 19832, 2670, 683, 5998]"
B1,KYOw02772,4,1,12,73211,12,0.28614552457963965,False,"[18911, 3731, 7344, 4725, 2477, 20949, 3677, 4127, 243, 5178, 1757, 92]"
B1,KYOw02772,4,1,14,73211,14,0.2804633183537993,False,"[20533, 9754, 2353, 1358, 582, 2839, 3268, 13181, 2047, 2670, 7738, 2082, 574, 4232]"
B1,KYOw02787,4,1,2,106684,2,0.8435847924712234,False,"[89997, 16687]"
B1,KYOw02787,4,1,4,106684,4,0.717848974541637,False,"[76583, 11452, 16876, 1773]"
B1,KYOw02787,4,1,6,106684,6,0.5524820966592928,False,"[27212, 749, 58941, 2725, 8210, 8847]"
B1,KYOw02787,4,1,8,106684,8,0.3825409620936598,False,"[669, 5391, 2232, 40811, 8165, 33698, 2709, 13009]"
B1,KYOw02787,4,1,10,106684,10,0.3534269431217427,False,"[12540, 37705, 1574, 8293, 1973, 4814, 1817, 2430, 468, 35070]"
B1,KYOw02787,4,1,12,106684,12,0.33675152787672,False,"[34169, 2735, 1987, 12022, 1239, 2320, 7651, 2025, 249, 35926, 5938, 423]"
B1,KYOw02787,4,1,14,106684,14,0.3700929848899554,False,"[23664, 984, 4806, 1998, 1496, 797, 13730, 5484, 1551, 1840, 1957, 8531, 363, 39483]"
B1,KYOw16662,4,1,2,48925,2,0.7551354113438937,False,"[36945, 11980]"
B1,KYOw16662,4,1,4,48925,4,0.5396423096576393,False,"[26402, 5976, 16291, 256]"
B1,KYOw16662,4,1,6,48925,6,0.35589167092488505,False,"[16490, 1082, 17412, 155, 3637, 10149]"
B1,KYOw16662,4,1,8,48925,8,0.30221768012263667,False,"[839, 7441, 1281, 14786, 3776, 10926, 145, 9731]"
B1,KYOw16662,4,1,10,48925,10,0.26473173224322943,False,"[7414, 11649, 2887, 3672, 136, 7948, 1809, 127, 331, 12952]"
B1,KYOw16662,4,1,12,48925,12,0.23771078180889116,False,"[10866, 130, 152, 7521, 3946, 1988, 3956, 2958, 68, 11630, 5578, 132]"
B1,KYOw16662,4,1,14,48925,14,0.24204394481349004,False,"[8072, 892, 3160, 6424, 71, 828, 4718, 2376, 93, 7284, 139, 2771, 255, 11842]"
B1,KYOw16666,4,1,2,58338,2,0.8589769961260242,False,"[50111, 8227]"
B1,KYOw16666,4,1,4,58338,4,0.7367239192293188,False,"[42979, 5487, 80, 9792]"
B1,KYOw16666,4,1,6,58338,6,0.7504028249168638,False,"[138, 9086, 43777, 635, 4624, 78]"
B1,KYOw16666,4,1,8,58338,8,0.7446432856800027,False,"[8885, 23, 1234, 637, 3555, 43441, 543, 20]"
B1,KYOw16666,4,1,10,58338,9,0.5231752888340362,False,"[0, 30521, 16507, 1966, 68, 16, 1664, 1821, 5678, 97]"
B1,KYOw16666,4,1,12,58338,11,0.4005108162775549,False,"[23365, 1020, 30, 0, 248, 1041, 1292, 21195, 6541, 19, 5, 3582]"
B1,KYOw16666,4,1,14,58338,11,0.4268058555315575,False,"[21075, 497, 99, 9, 1014, 24899, 0, 3097, 0, 246, 22, 0, 5750, 1630]"
B1,KYOw16700,4,1,2,55038,2,0.9079726734256331,False,"[49973, 5065]"
B1,KYOw16700,4,1,4,55038,4,0.8362767542425233,False,"[46027, 3744, 1837, 3430]"
B1,KYOw16700,4,1,6,55038,6,0.7541153384934045,False,"[5644, 932, 41505, 2732, 3130, 1095]"
B1,KYOw16700,4,1,8,55038,8,0.6030742396162652,False,"[935, 631, 1228, 12541, 2354, 33192, 2739, 1418]"
B1,KYOw16700,4,1,10,55038,10,0.579327010429158,False,"[1415, 31885, 512, 1912, 814, 468, 1067, 4942, 1085, 10938]"
B1,KYOw16700,4,1,12,55038,12,0.5545986409389876,False,"[30524, 4748, 534, 1521, 271, 856, 1364, 475, 1070, 11683, 479, 1513]"
B1,KYOw16700,4,1,14,55038,14,0.516588538827719,False,"[28432, 544, 658, 170, 3296, 593, 2801, 1950, 2322, 60, 536, 389, 961, 12326]"
B1,KYOw16737,4,1,2,65693,2,0.6057570821853165,False,"[25899, 39794]"
B1,KYOw16737,4,1,4,65693,4,0.5326899365229172,False,"[19364, 34994, 4257, 7078]"
B1,KYOw16737,4,1,6,65693,6,0.3442528123239919,False,"[2477, 848, 12296, 12666, 22615, 14791]"
B1,KYOw16737,4,1,8,65693,8,0.3769503600079156,False,"[828, 6010, 6922, 2402, 24763, 10117, 13057, 1594]"
B1,KYOw16737,4,1,10,65693,10,0.3770721385840196,False,"[1666, 6798, 167, 24771, 5340, 3310, 6500, 13632, 1329, 2180]"
B1,KYOw16737,4,1,12,65693,12,0.3449834837806159,False,"[4857, 15450, 4627, 1126, 471, 6581, 22663, 101, 713, 2252, 3366, 3486]"
B1,KYOw16737,4,1,14,65693,14,0.2521273195013167,False,"[10607, 3671, 16563, 718, 9420, 109, 1045, 13237, 1662, 75, 4289, 1622, 1281, 1394]"
B1,KYOw16744,4,1,2,108863,2,0.5944811368417184,False,"[64717, 44146]"
B1,KYOw16744,4,1,4,108863,4,0.3678201041676235,False,"[40042, 33060, 4351, 31410]"
B1,KYOw16744,4,1,6,108863,6,0.3584321578497745,False,"[2514, 16123, 39020, 19128, 25840, 6238]"
B1,KYOw16744,4,1,8,108863,8,0.34171389728374196,False,"[15583, 3547, 9077, 2581, 20707, 37200, 18579, 1589]"
B1,KYOw16744,4,1,10,108863,10,0.27677907094237714,False,"[1287, 20570, 7726, 14864, 4989, 2712, 8575, 30131, 16158, 1851]"
B1,KYOw16744,4,1,12,108863,12,0.2542094191782332,False,"[18088, 27674, 3531, 1193, 2623, 7157, 9890, 6416, 12985, 1697, 1742, 15867]"
B1,KYOw16744,4,1,14,108863,14,0.21315782221691484,False,"[23205, 4903, 5868, 898, 22979, 9741, 287, 14406, 6328, 159, 2999, 238, 15195, 1657]"
B1,KYOw02702,4,2,2,62814,2,0.8428057439424332,False,"[9874, 52940]"
B1,KYOw02702,4,2,4,62814,4,0.7163689623332378,False,"[3251, 44998, 8212, 6353]"
B1,KYOw02702,4,2,6,62814,6,0.6823638042474608,False,"[42862, 941, 6056, 1548, 8778, 2629]"
B1,KYOw02702,4,2,8,62814,8,0.6763460375075621,False,"[379, 396, 42484, 1376, 1631, 4725, 11616, 207]"
B1,KYOw02702,4,2,10,62814,10,0.47046836692457095,False,"[436, 1100, 3432, 5431, 51, 1068, 29552, 1160, 106, 20478]"
B1,KYOw02702,4,2,12,62814,12,0.4358264081255771,False,"[444, 544, 424, 3037, 6547, 1376, 714, 22037, 200, 112, 27376, 3]"
B1,KYOw02702,4,2,14,62814,14,0.4143184640366797,False,"[133, 2011, 26025, 501, 259, 125, 961, 4, 106, 4893, 69, 15978, 9206, 2543]"
B1,KYOw02708,4,2,2,104647,2,0.9119324968704311,False,"[9216, 95431]"
B1,KYOw02708,4,2,4,104647,4,0.8671151585807524,False,"[3876, 90741, 2814, 7216]"
B1,KYOw02708,4,2,6,104647,6,0.7356923753189294,False,"[76988, 6318, 1679, 2291, 1863, 15508]"
B1,KYOw02708,4,2,8,104647,8,0.6963601441035099,False,"[2870, 2159, 72872, 1374, 16895, 2604, 1549, 4324]"
B1,KYOw02708,4,2,10,104647,10,0.6557856412510631,False,"[13941, 5077, 1024, 720, 1742, 1458, 68626, 3020, 1144, 7895]"
B1,KYOw02708,4,2,12,104647,12,0.6767704759811557,False,"[11957, 3688, 4277, 1488, 761, 3721, 1018, 4561, 760, 240, 70822, 1354]"
B1,KYOw02708,4,2,14,104647,14,0.5964146129368257,False,"[2986, 2047, 62413, 3530, 11167, 352, 858, 1037, 815, 601, 727, 14810, 694, 2610]"
B1,KYOw02768,4,2,2,65892,2,0.8670703575547867,False,"[57133, 8759]"
B1,KYOw02768,4,2,4,65892,4,0.8548533964669459,False,"[38, 6183, 3343, 56328]"
B1,KYOw02768,4,2,6,65892,6,0.8531232926607175,False,"[7356, 56214, 1810, 21, 453, 38]"
B1,KYOw02768,4,2,8,65892,8,0.6112881685181812,False,"[9262, 23, 944, 42, 32, 15309, 1, 40279]"
B1,KYOw02768,4,2,10,65892,9,0.6538730043100832,False,"[28, 43085, 1066, 5, 15600, 9, 696, 5377, 26, 0]"
B1,KYOw02768,4,2,12,65892,10,0.5124901353730347,False,"[22, 5054, 33769, 8107, 3, 0, 13, 0, 168, 27, 135, 18594]"
B1,KYOw02768,4,2,14,65892,11,0.3328932192071875,False,"[21935, 0, 156, 5319, 20, 22, 29, 16857, 313, 5, 16, 0, 0, 21220]"
B1,KYOw02772,4,2,2,73211,2,0.5481963092977831,False,"[33077, 40134]"
B1,KYOw02772,4,2,4,73211,4,0.4591249948778189,False,"[8111, 33613, 883, 30604]"
B1,KYOw02772,4,2,6,73211,6,0.3598229774214257,False,"[26343, 26323, 5358, 4994, 766, 9427]"
