condition,k,fold,repeat,scope,cluster_id,pooled_pixels,pooled_fraction,sample_macro_fraction
M10,6,1,3,clean_test,6,94795,0.10458083819122975,0.1254577257706306
M10,6,2,1,clean_test,1,198238,0.2536099224092162,0.255627935391644
M10,6,2,1,clean_test,2,20317,0.02599195307452681,0.020675269015759355
M10,6,2,1,clean_test,3,198619,0.2540973434911375,0.30632478148786435
M10,6,2,1,clean_test,4,16099,0.02059577952191796,0.015232386624791695
M10,6,2,1,clean_test,5,129960,0.16626048243173228,0.12840646599527117
M10,6,2,1,clean_test,6,218432,0.2794445190714692,0.2737331614846695
M10,6,2,2,clean_test,1,122470,0.15667837244855531,0.20395812221190437
M10,6,2,2,clean_test,2,292482,0.3741781965419969,0.3751446786582607
M10,6,2,2,clean_test,3,180387,0.23077277350271536,0.22927787914316902
M10,6,2,2,clean_test,4,129650,0.16586389309998528,0.12059591469354017
M10,6,2,2,clean_test,5,31916,0.04083079068398866,0.04644476040544884
M10,6,2,2,clean_test,6,24760,0.03167597372275847,0.024578644887676963
M10,6,2,3,clean_test,1,196126,0.25090799767163685,0.2485712111640872
M10,6,2,3,clean_test,2,21315,0.027268714858667074,0.03280102138311178
M10,6,2,3,clean_test,3,133650,0.17098117479994626,0.12245021763654598
M10,6,2,3,clean_test,4,278257,0.3559798634965107,0.35576753104169656
M10,6,2,3,clean_test,5,133569,0.17087754984552206,0.22127466539714438
M10,6,2,3,clean_test,6,18748,0.023984699327717116,0.019135353377414142
M10,6,3,1,clean_test,1,370308,0.5546173178249526,0.5298104818561353
M10,6,3,1,clean_test,2,12459,0.01866008069709832,0.024382473298626688
M10,6,3,1,clean_test,3,59045,0.08843281681998316,0.13999986779726276
M10,6,3,1,clean_test,4,176799,0.2647952168846846,0.21972959088856608
M10,6,3,1,clean_test,5,3161,0.0047342896768222,0.007181186277123638
M10,6,3,1,clean_test,6,45910,0.0687602780964591,0.07889639988228546
M10,6,3,2,clean_test,1,38500,0.05766218049909987,0.06505170060317529
M10,6,3,2,clean_test,2,3379,0.005060792413154765,0.007667234282510113
M10,6,3,2,clean_test,3,210647,0.31549000871672445,0.26619652103953795
M10,6,3,2,clean_test,4,57762,0.08651124337633784,0.13770571755988678
M10,6,3,2,clean_test,5,344059,0.5153036924763585,0.4977567155958568
M10,6,3,2,clean_test,6,13335,0.01997208251832459,0.025622110919033055
M10,6,3,3,clean_test,1,58628,0.08780826800782408,0.1380225810501226
M10,6,3,3,clean_test,2,180363,0.2701330873080299,0.22701324294636924
M10,6,3,3,clean_test,3,36985,0.05539313625348594,0.0646986621947867
M10,6,3,3,clean_test,4,2685,0.004021375445196965,0.0060286564427025095
M10,6,3,3,clean_test,5,375201,0.5619456567647473,0.5370245595079564
M10,6,3,3,clean_test,6,13820,0.02069847622071585,0.027212297858062662
M10,6,4,1,clean_test,1,208176,0.2775291459195713,0.2595008220206112
M10,6,4,1,clean_test,2,48996,0.06531885536024956,0.07006578531142299
M10,6,4,1,clean_test,3,274607,0.36609141386872507,0.3758443255810648
M10,6,4,1,clean_test,4,11595,0.015457835902973584,0.017614390489788488
M10,6,4,1,clean_test,5,4015,0.005352583971577313,0.005155286826894439
M10,6,4,1,clean_test,6,202716,0.27025016497690324,0.271819389770218
M10,6,4,2,clean_test,1,413377,0.5510921804280734,0.5414663246305456
M10,6,4,2,clean_test,2,10476,0.013966044753734478,0.015921252267738484
M10,6,4,2,clean_test,3,74879,0.09982469120989729,0.11062161225340394
M10,6,4,2,clean_test,4,66863,0.0891381873204418,0.09769054086637516
M10,6,4,2,clean_test,5,42812,0.05707467621199699,0.061301113015579854
M10,6,4,2,clean_test,6,141698,0.18890422007585606,0.17299915696635698
M10,6,4,3,clean_test,1,218134,0.29080462068643725,0.27495447948013013
M10,6,4,3,clean_test,2,13457,0.01794015504496037,0.020482386787731385
M10,6,4,3,clean_test,3,206256,0.2749695042694023,0.27604513977825673
M10,6,4,3,clean_test,4,3825,0.005099286099946008,0.00495352068261951
M10,6,4,3,clean_test,5,50596,0.06745189006872371,0.07189709638383772
M10,6,4,3,clean_test,6,257837,0.34373454383053037,0.35166737688742455
M10,6,5,1,clean_test,1,169966,0.21342592011251052,0.2142800606631159
M10,6,5,1,clean_test,2,319994,0.4018157389153283,0.3320273601761029
M10,6,5,1,clean_test,3,23732,0.02980021849140475,0.02822596357071108
M10,6,5,1,clean_test,4,52131,0.0654607782814521,0.0790740461823288
M10,6,5,1,clean_test,5,211030,0.264989891633286,0.32683825400138383
M10,6,5,1,clean_test,6,19517,0.024507452566018308,0.019554315406357506
M10,6,5,2,clean_test,1,116226,0.14594472418599394,0.17582625455992562
M10,6,5,2,clean_test,2,61679,0.07745018019262404,0.06750596671146683
M10,6,5,2,clean_test,3,391201,0.49123020706455545,0.42710545329019356
M10,6,5,2,clean_test,4,23859,0.029959692102916987,0.02385905664984193
M10,6,5,2,clean_test,5,198734,0.24954983236435324,0.29986681320833175
M10,6,5,2,clean_test,6,4671,0.005865364089556362,0.005836455580240402
M10,6,5,3,clean_test,1,5916,0.007428707761467659,0.008994338447189908
M10,6,5,3,clean_test,2,19424,0.024390672677273125,0.01925417613318697
M10,6,5,3,clean_test,3,167267,0.21003679194344338,0.25234627767771906
M10,6,5,3,clean_test,4,373303,0.46875572912088603,0.39827438142676325
M10,6,5,3,clean_test,5,185280,0.2326556751258837,0.2698588376899064
M10,6,5,3,clean_test,6,45180,0.05673242337104612,0.0512719886252343
M10,8,1,1,clean_test,1,150896,0.1664732333952614,0.17218259771755107
M10,8,1,1,clean_test,2,15677,0.017295361573119984,0.020795740790729572
M10,8,1,1,clean_test,3,368516,0.40655849113222453,0.3402323281725846
M10,8,1,1,clean_test,4,2857,0.0031519326410922874,0.005080327028818565
M10,8,1,1,clean_test,5,82245,0.09073528178741169,0.09986621495046868
M10,8,1,1,clean_test,6,39486,0.04356220240327969,0.05965906453581965
M10,8,1,1,clean_test,7,5365,0.005918837458683977,0.013638946892026774
M10,8,1,1,clean_test,8,241386,0.26630465960892646,0.2885447799120011
M10,8,1,2,clean_test,1,171075,0.1887353435683805,0.2058153903544619
M10,8,1,2,clean_test,2,33295,0.03673209565459143,0.0530020404130264
M10,8,1,2,clean_test,3,155682,0.1717532997656736,0.18242038022139503
M10,8,1,2,clean_test,4,112326,0.12392159112472254,0.1266281036103632
M10,8,1,2,clean_test,5,414271,0.4570368523478975,0.39905925222156097
M10,8,1,2,clean_test,6,4675,0.005157607664370474,0.011916326131322734
M10,8,1,2,clean_test,7,12979,0.01431884275419559,0.017233753811618617
M10,8,1,2,clean_test,8,2125,0.0023443671201683973,0.003924753236251211
M10,8,1,3,clean_test,1,432623,0.4772833584134647,0.4612731846918396
M10,8,1,3,clean_test,2,61030,0.06733022369123637,0.08372724891773056
M10,8,1,3,clean_test,3,101399,0.11186657958492015,0.11368310557453316
M10,8,1,3,clean_test,4,280068,0.308979863817093,0.2886102040707098
M10,8,1,3,clean_test,5,14903,0.016441460325585706,0.020017000850913253
M10,8,1,3,clean_test,6,3062,0.003378095116214415,0.005373827107449646
M10,8,1,3,clean_test,7,5234,0.005774314120923008,0.013296593967370854
M10,8,1,3,clean_test,8,8109,0.008946104930562604,0.014018834819453253
M10,8,2,1,clean_test,1,174926,0.22378640466184363,0.22293087672293196
M10,8,2,1,clean_test,2,3575,0.004573570519340126,0.00507920938337199
M10,8,2,1,clean_test,3,21412,0.02739280893989113,0.032199610058913086
M10,8,2,1,clean_test,4,170209,0.21775185021716464,0.2168464825667497
M10,8,2,1,clean_test,5,9179,0.01174288218098546,0.01018490616799428
M10,8,2,1,clean_test,6,148471,0.18994198281872668,0.19695256346228454
M10,8,2,1,clean_test,7,120151,0.15371162838300295,0.1985188509086874
M10,8,2,1,clean_test,8,133742,0.17109887227904538,0.11728750072906699
M10,8,2,2,clean_test,1,22891,0.029284923848451702,0.03312231444857323
M10,8,2,2,clean_test,2,90993,0.11640920343113738,0.10221831723629174
M10,8,2,2,clean_test,3,19651,0.025139925671483307,0.020155728275637434
M10,8,2,2,clean_test,4,127276,0.16282678641105844,0.11278581853100808
M10,8,2,2,clean_test,5,84374,0.10794138153812695,0.14109611761827062
M10,8,2,2,clean_test,6,266928,0.34148644240179615,0.3466102370728762
M10,8,2,2,clean_test,7,105391,0.13482885891014693,0.14814385580893602
M10,8,2,2,clean_test,8,64161,0.08208247778779912,0.09586761100840668
M10,8,2,3,clean_test,1,260481,0.33323866362188403,0.34513941020143946
M10,8,2,3,clean_test,2,107289,0.1372570090767784,0.13623370478793456
M10,8,2,3,clean_test,3,8040,0.010285736216921571,0.008745252595622508
M10,8,2,3,clean_test,4,98779,0.12636999226011142,0.1664513244198283
M10,8,2,3,clean_test,5,130019,0.1663359623368067,0.11060846944374728
M10,8,2,3,clean_test,6,2602,0.003328791745824618,0.0037190828563445433
M10,8,2,3,clean_test,7,155099,0.19842131859556203,0.19844650544082953
M10,8,2,3,clean_test,8,19356,0.024762526146111186,0.03065625025425387
M10,8,3,1,clean_test,1,128127,0.19189823898203037,0.22586210970097698
M10,8,3,1,clean_test,2,68511,0.10261022462789172,0.08394662090843755
M10,8,3,1,clean_test,3,265648,0.3978660500058411,0.3275914362452056
M10,8,3,1,clean_test,4,130111,0.1948697134264515,0.20321520664616227
M10,8,3,1,clean_test,5,2556,0.0038281696975506303,0.005729483161154776
M10,8,3,1,clean_test,6,21147,0.031672263143232855,0.06237319645570707
M10,8,3,1,clean_test,7,40331,0.06040450394049862,0.06863929221876544
M10,8,3,1,clean_test,8,11251,0.016850836176503185,0.02264265466359039
M10,8,3,2,clean_test,1,255374,0.38247848526693845,0.3139333160742932
M10,8,3,2,clean_test,2,2501,0.0037457951539804878,0.005511821896630466
M10,8,3,2,clean_test,3,41988,0.06288622428042091,0.07041161710526819
M10,8,3,2,clean_test,4,206884,0.30985409221755267,0.34925858414821137
M10,8,3,2,clean_test,5,10751,0.01610197668950189,0.021178217133565637
M10,8,3,2,clean_test,6,67,0.0001003471712581738,0.00013701393584596172
M10,8,3,2,clean_test,7,114595,0.17163110582582727,0.14655748424629148
M10,8,3,2,clean_test,8,35522,0.053201973394520145,0.0930119454598937
M10,8,3,3,clean_test,1,197106,0.2952093960897553,0.24802395624273615
M10,8,3,3,clean_test,2,2109,0.003158689316171471,0.004621267272699528
M10,8,3,3,clean_test,3,222599,0.3333907458940034,0.3003143930688802
M10,8,3,3,clean_test,4,26864,0.04023472251760569,0.07352326161369738
M10,8,3,3,clean_test,5,47781,0.07156251029681794,0.06270615646742976
M10,8,3,3,clean_test,6,12241,0.018333577960765755,0.024119519978603225
M10,8,3,3,clean_test,7,132773,0.19885664133524641,0.2407765337521089
M10,8,3,3,clean_test,8,26209,0.03925371658963399,0.04591491160384488
M10,8,4,1,clean_test,1,3567,0.004755334253204551,0.004536657521118237
M10,8,4,1,clean_test,2,263659,0.3514961238759907,0.34435793654003966
M10,8,4,1,clean_test,3,30240,0.04031435599016138,0.04337516378689307
M10,8,4,1,clean_test,4,214091,0.2854147086074616,0.2656426157372681
M10,8,4,1,clean_test,5,43491,0.0579798828164057,0.06203068260455287
M10,8,4,1,clean_test,6,138120,0.18413422120903072,0.19295700205213231
M10,8,4,1,clean_test,7,9188,0.01224895181341279,0.013964228442065598
M10,8,4,1,clean_test,8,47749,0.06365642143433253,0.07313571331593015
M10,8,4,2,clean_test,1,41562,0.05540824284600156,0.059076264205110286
M10,8,4,2,clean_test,2,282868,0.3771045386979156,0.37221444838490525
M10,8,4,2,clean_test,3,138412,0.18452350004332727,0.1909911278148167
M10,8,4,2,clean_test,4,3439,0.0045846914765266195,0.004396450007461848
M10,8,4,2,clean_test,5,49902,0.06652668626392305,0.07582216777274747
M10,8,4,2,clean_test,6,31388,0.04184480839349158,0.045041339250361
M10,8,4,2,clean_test,7,193197,0.25755994160817486,0.2382787651841589
M10,8,4,2,clean_test,8,9337,0.012447590670639443,0.014179437380438514
M10,8,4,3,clean_test,1,287635,0.3834596489824758,0.3808187968188806
M10,8,4,3,clean_test,2,3253,0.0043367261916665,0.004165223120202599
M10,8,4,3,clean_test,3,47586,0.06343911852340672,0.07005664002192398
M10,8,4,3,clean_test,4,152334,0.20308356830043794,0.208174498478331
M10,8,4,3,clean_test,5,174355,0.2324407916225062,0.21527677791197228
M10,8,4,3,clean_test,6,46943,0.06258190519993867,0.06617089891669567
M10,8,4,3,clean_test,7,27419,0.036553549169782894,0.03927471296189311
M10,8,4,3,clean_test,8,10580,0.014104692009785296,0.016062451770100763
M10,8,5,1,clean_test,1,195387,0.24534701206725518,0.29059572946368734
M10,8,5,1,clean_test,2,282200,0.3543578989665608,0.29756496008353156
M10,8,5,1,clean_test,3,139930,0.1757097831410023,0.20293512340964848
M10,8,5,1,clean_test,4,7836,0.009839647400077853,0.009529240754610823
M10,8,5,1,clean_test,5,99542,0.12499466328465411,0.10186754909618648
M10,8,5,1,clean_test,6,4987,0.00626216457174429,0.006153085049651847
M10,8,5,1,clean_test,7,45977,0.057733214460615044,0.07099661762773668
M10,8,5,1,clean_test,8,20511,0.02575561610809046,0.020357694514946695
M10,8,5,2,clean_test,1,5520,0.006931451461004307,0.00843515257308565
M10,8,5,2,clean_test,2,136766,0.17173675552820925,0.20494773757996634
M10,8,5,2,clean_test,3,334135,0.41957256049323804,0.3699990144484605
M10,8,5,2,clean_test,4,154895,0.19450129964714893,0.24507664747938027
M10,8,5,2,clean_test,5,8479,0.01064706103946658,0.010316798717539587
M10,8,5,2,clean_test,6,23262,0.02921004055903663,0.02307802836173276
M10,8,5,2,clean_test,7,4448,0.005585343496113616,0.005558456919678003
M10,8,5,2,clean_test,8,128865,0.1618154877757826,0.1325881639201569
M10,8,5,3,clean_test,1,237831,0.2986438464532818,0.3498154215795385
M10,8,5,3,clean_test,2,166580,0.20917412760400317,0.22862955827780165
M10,8,5,3,clean_test,3,5306,0.006662732147117546,0.008076710358317014
M10,8,5,3,clean_test,4,74216,0.09319286261411153,0.11132197085070866
M10,8,5,3,clean_test,5,3013,0.003783417255798184,0.0037854649069640972
M10,8,5,3,clean_test,6,17281,0.021699712445220187,0.01705816529082678
M10,8,5,3,clean_test,7,32888,0.04129738689302711,0.037889194474968906
M10,8,5,3,clean_test,8,259255,0.32554591458744053,0.24342351426087447
M10,10,1,1,clean_test,1,178052,0.19643259034363458,0.1829249170872474
M10,10,1,1,clean_test,2,4506,0.004971161526342964,0.011497954321263094
M10,10,1,1,clean_test,3,190251,0.20989091246078012,0.22659180661193928
M10,10,1,1,clean_test,4,63119,0.06963487447431015,0.08439073517205758
M10,10,1,1,clean_test,5,31110,0.034321534639265336,0.04665361662576445
M10,10,1,1,clean_test,6,83740,0.09238461300842428,0.10073381380375943
M10,10,1,1,clean_test,7,335507,0.3701419197112181,0.3170360945743954
M10,10,1,1,clean_test,8,2302,0.0025396391108836003,0.0040622496643655205
M10,10,1,1,clean_test,9,5987,0.006605047505152091,0.01047350820509182
M10,10,1,1,clean_test,10,11854,0.013077707219988792,0.015635303934116062
M10,10,1,2,clean_test,1,247854,0.2734403615069261,0.2778775308310397
M10,10,1,2,clean_test,2,60519,0.06676647235081,0.07667248387684025
M10,10,1,2,clean_test,3,185794,0.20497380928214928,0.192985534574973
M10,10,1,2,clean_test,4,18352,0.02024650606556726,0.029635905029098707
M10,10,1,2,clean_test,5,5313,0.005861469416213974,0.009976079128262304
M10,10,1,2,clean_test,6,79435,0.08763520103085959,0.10601160663746226
M10,10,1,2,clean_test,7,8188,0.00903326022585357,0.010908488748439731
M10,10,1,2,clean_test,8,1665,0.0018368805906260619,0.003061604300162943
M10,10,1,2,clean_test,9,257358,0.28392547449990513,0.23157426131018025
M10,10,1,2,clean_test,10,41950,0.046280565031089065,0.06129650556354084
M10,10,1,3,clean_test,1,16855,0.018594968381382745,0.02647832814580318
M10,10,1,3,clean_test,2,40973,0.04520270777160459,0.05450025323140108
M10,10,1,3,clean_test,3,4322,0.0047681669145260295,0.0057883934076485635
M10,10,1,3,clean_test,4,82790,0.09133654300176076,0.09904983737432335
M10,10,1,3,clean_test,5,239542,0.26427030056441325,0.2866054617759131
M10,10,1,3,clean_test,6,2325,0.002565013437360717,0.004127369444838776
M10,10,1,3,clean_test,7,6013,0.006633731526387093,0.010817519657766004
M10,10,1,3,clean_test,8,5112,0.005639719867435692,0.013002080771671823
M10,10,1,3,clean_test,9,375996,0.41481066339521727,0.3413833189363888
M10,10,1,3,clean_test,10,132500,0.14617818513991182,0.15824743725424534
M10,10,2,1,clean_test,1,129299,0.1654148516308137,0.1096139386412035
M10,10,2,1,clean_test,2,250820,0.3208791489960533,0.3179442986644553
M10,10,2,1,clean_test,3,8807,0.011266974982889089,0.01237421360545435
M10,10,2,1,clean_test,4,6410,0.008200443924187471,0.006749615624935074
M10,10,2,1,clean_test,5,17423,0.022289599764605043,0.027370293974005262
M10,10,2,1,clean_test,6,171804,0.21979236629502408,0.21960229495284134
M10,10,2,1,clean_test,7,1612,0.0020622645250842754,0.001716579654259954
M10,10,2,1,clean_test,8,20980,0.026840142516295344,0.03341919733288619
M10,10,2,1,clean_test,9,90875,0.11625824362098854,0.15438941801593858
M10,10,2,1,clean_test,10,83635,0.10699596374405916,0.11682014953402046
M10,10,2,2,clean_test,1,81604,0.10439766396090397,0.1350320050913768
M10,10,2,2,clean_test,2,127487,0.1630967230207314,0.10766684904118835
M10,10,2,2,clean_test,3,154069,0.19710361855782207,0.19708443768264744
M10,10,2,2,clean_test,4,14977,0.019160382005078903,0.0238411129142145
M10,10,2,2,clean_test,5,8519,0.010898530700491899,0.008307607264315404
M10,10,2,2,clean_test,6,88307,0.11297294876961358,0.12284747769863477
M10,10,2,2,clean_test,7,240266,0.3073772012307063,0.30570970335376496
M10,10,2,2,clean_test,8,2182,0.002791477167328715,0.0030849267662460054
M10,10,2,2,clean_test,9,63867,0.08170635758285198,0.09594763534059127
M10,10,2,2,clean_test,10,387,0.0004950970044712249,0.0004782448470204839
M10,10,2,3,clean_test,1,73501,0.09403133055720801,0.10726059545831171
M10,10,2,3,clean_test,2,15297,0.01956976454107578,0.024516979791175526
M10,10,2,3,clean_test,3,74915,0.09584028963814421,0.12223586006247426
M10,10,2,3,clean_test,4,10142,0.012974867750251067,0.010698294753442469
M10,10,2,3,clean_test,5,128500,0.16439267461124651,0.10718920795917139
M10,10,2,3,clean_test,6,6245,0.007989356054064081,0.006497758556545351
M10,10,2,3,clean_test,7,153894,0.19687973748344878,0.19695409910812312
M10,10,2,3,clean_test,8,234133,0.29953112906424106,0.2805850618677725
M10,10,2,3,clean_test,9,2312,0.002957788822577447,0.0032946722704676476
M10,10,2,3,clean_test,10,82726,0.10583306147774302,0.14076747017251606
M10,10,3,1,clean_test,1,356,0.0005331879547449235,0.0005019540094399696
M10,10,3,1,clean_test,2,34334,0.051422683253405065,0.08935516090014502
M10,10,3,1,clean_test,3,264694,0.3964372261046426,0.31727929605835986
M10,10,3,1,clean_test,4,10513,0.015745519573689273,0.021039928998475527
M10,10,3,1,clean_test,5,69422,0.10397464661320809,0.08937201714816416
M10,10,3,1,clean_test,6,2665,0.003991421065716913,0.0038211833581622084
M10,10,3,1,clean_test,7,51,7.63836676741323e-05,0.00010567279139425404
M10,10,3,1,clean_test,8,2242,0.003357885939713816,0.004969913270438056
M10,10,3,1,clean_test,9,212825,0.31875204064210205,0.35402419613820324
M10,10,3,1,clean_test,10,70580,0.1057090051851031,0.11953067732721771
M10,10,3,2,clean_test,1,205914,0.30840130481277017,0.33468763394256185
M10,10,3,2,clean_test,2,54696,0.08191923700204588,0.09470326982800208
M10,10,3,2,clean_test,3,27398,0.04103450444972307,0.08176549025277693
