condition,fold,repeat,sample_id,k,scope,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts,cluster_fractions
B0,1,1,KYOw02774,14,clean_test,38927,13,0.24384103578493077,False,"[1696, 0, 1504, 2378, 9492, 490, 77, 6123, 11, 6621, 198, 812, 9266, 259]","[0.04356873121483803, 0.0, 0.03863642202070542, 0.06108870449816323, 0.24384103578493077, 0.012587664089192591, 0.0019780614997302643, 0.15729442289413517, 0.00028258021424718065, 0.17008759986641664, 0.005086443856449251, 0.02085955763351915, 0.23803529683767052, 0.006653479590001799]"
B0,1,1,KYOw02775,2,clean_test,51705,2,0.876414273281114,False,"[6390, 45315]","[0.12358572671888599, 0.876414273281114]"
B0,1,1,KYOw02775,4,clean_test,51705,4,0.5802727008993328,False,"[30003, 12541, 8073, 1088]","[0.5802727008993328, 0.24254907649163523, 0.15613577023498695, 0.021042452374045062]"
B0,1,1,KYOw02775,6,clean_test,51705,6,0.535963639880089,False,"[1095, 9254, 27712, 209, 9756, 3679]","[0.02117783579924572, 0.17897688811526932, 0.535963639880089, 0.004042162266705347, 0.1886858137510879, 0.07115366018760275]"
B0,1,1,KYOw02775,8,clean_test,51705,8,0.44968571704864135,False,"[9521, 69, 7549, 3357, 23251, 7710, 31, 217]","[0.18414079876220868, 0.001334493762692196, 0.146001353834252, 0.06492602262837249, 0.44968571704864135, 0.14911517261386714, 0.0005995551687457693, 0.0041968861812203846]"
B0,1,1,KYOw02775,10,clean_test,51705,10,0.3547432550043516,False,"[18342, 640, 13121, 1, 4390, 6283, 4510, 42, 18, 4358]","[0.3547432550043516, 0.012377913161202979, 0.25376656029397543, 1.9340489314379655e-05, 0.08490474809012669, 0.12151629436224737, 0.08722560680785224, 0.0008123005512039455, 0.00034812880765883376, 0.08428585243206653]"
B0,1,1,KYOw02775,12,clean_test,51705,12,0.2887535054636882,False,"[4363, 6, 7307, 3, 200, 1881, 12076, 14930, 1, 6013, 4803, 122]","[0.08438255487863842, 0.00011604293588627792, 0.14132095542017212, 5.802146794313896e-05, 0.003868097862875931, 0.03637946040034813, 0.2335557489604487, 0.2887535054636882, 1.9340489314379655e-05, 0.11629436224736486, 0.09289237017696547, 0.002359539696354318]"
B0,1,1,KYOw02775,14,clean_test,51705,13,0.22489120974760662,False,"[10652, 3, 3667, 0, 755, 1845, 3, 11463, 117, 3396, 204, 3855, 4117, 11628]","[0.20601489217677207, 5.802146794313896e-05, 0.0709215743158302, 0.0, 0.014602069432356639, 0.03568320278503046, 5.802146794313896e-05, 0.22170002901073396, 0.0022628372497824193, 0.0656803017116333, 0.003945459820133449, 0.07455758630693357, 0.07962479450730103, 0.22489120974760662]"
B0,1,1,KYOw02776,2,clean_test,91475,2,0.7536048100573928,False,"[22539, 68936]","[0.24639518994260726, 0.7536048100573928]"
B0,1,1,KYOw02776,4,clean_test,91475,4,0.532691992347636,False,"[48728, 31721, 5441, 5585]","[0.532691992347636, 0.3467723421699918, 0.05948073244055753, 0.0610549330418147]"
B0,1,1,KYOw02776,6,clean_test,91475,6,0.4480896419786827,False,"[5438, 17184, 40989, 1562, 26070, 232]","[0.059447936594698006, 0.1878546050833561, 0.4480896419786827, 0.017075703744192403, 0.28499590051926754, 0.0025362120798032247]"
B0,1,1,KYOw02776,8,clean_test,91475,8,0.37633233123804316,False,"[22529, 231, 2563, 10844, 34425, 19237, 7, 1639]","[0.24628587045640885, 0.0025252801311833836, 0.028018584312653732, 0.11854605083356108, 0.37633233123804316, 0.21029789559989068, 7.65236403388904e-05, 0.017917463787920196]"
B0,1,1,KYOw02776,10,clean_test,91475,10,0.3170046460781634,False,"[23889, 2824, 28998, 1, 14216, 774, 13265, 89, 610, 6809]","[0.2611533205793933, 0.030871822902432358, 0.3170046460781634, 1.0931948619841486e-05, 0.15540858157966658, 0.00846132823175731, 0.14501229844219732, 0.0009729434271658923, 0.006668488658103307, 0.07443563815250068]"
B0,1,1,KYOw02776,12,clean_test,91475,10,0.29979775895053296,False,"[11727, 0, 27424, 267, 1332, 6188, 5265, 22065, 0, 643, 15949, 615]","[0.1281989614648811, 0.0, 0.29979775895053296, 0.002918830281497677, 0.01456135556162886, 0.06764689805957912, 0.057556709483465425, 0.24121344629680241, 0.0, 0.0070292429625580756, 0.17435364853785187, 0.006723148401202515]"
B0,1,1,KYOw02776,14,clean_test,91475,12,0.23427165892320306,False,"[2018, 0, 21430, 0, 16172, 6051, 283, 20486, 538, 4551, 1331, 12934, 219, 5462]","[0.02206067231484012, 0.0, 0.23427165892320306, 0.0, 0.17679147308007653, 0.06614922109866084, 0.0030937414594151406, 0.2239518994260727, 0.0058813883574747195, 0.0497512981688986, 0.014550423613009018, 0.1413938234490298, 0.0023940967477452855, 0.0597103033615742]"
B0,1,1,KYOw16719,2,clean_test,81497,2,0.9596672270144914,False,"[3287, 78210]","[0.04033277298550867, 0.9596672270144914]"
B0,1,1,KYOw16719,4,clean_test,81497,4,0.891996024393536,False,"[72695, 6571, 1627, 604]","[0.891996024393536, 0.08062873480005399, 0.01996392505245592, 0.007411315753954133]"
B0,1,1,KYOw16719,6,clean_test,81497,6,0.754089107574512,False,"[689, 14249, 61456, 68, 4910, 125]","[0.008454298931249002, 0.17484079168558353, 0.754089107574512, 0.0008343865418358958, 0.06024761647668012, 0.0015337987901395144]"
B0,1,1,KYOw16719,8,clean_test,81497,8,0.4712688810631066,False,"[38407, 23, 859, 1744, 37164, 3240, 1, 59]","[0.4712688810631066, 0.00028221897738567065, 0.010540265285838743, 0.021399560720026505, 0.4560167858939593, 0.039756064640416214, 1.2270390321116114e-05, 0.0007239530289458508]"
B0,1,1,KYOw16719,10,clean_test,81497,9,0.6402444261751966,False,"[52178, 276, 18029, 0, 2463, 457, 7747, 11, 5, 331]","[0.6402444261751966, 0.0033866277286280478, 0.22122286709940242, 0.0, 0.03022197136090899, 0.005607568376750065, 0.09505871381768655, 0.00013497429353227726, 6.135195160558058e-05, 0.004061499196289434]"
B0,1,1,KYOw16719,12,clean_test,81497,10,0.6088690381241028,False,"[5491, 3, 22042, 0, 48, 995, 221, 49621, 0, 397, 2640, 39]","[0.06737671325324858, 3.681117096334835e-05, 0.2704639434580414, 0.0, 0.0005889787354135736, 0.012209038369510533, 0.0027117562609666615, 0.6088690381241028, 0.0, 0.004871344957483098, 0.03239383044774654, 0.0004785452225235285]"
B0,1,1,KYOw16719,14,clean_test,81497,12,0.4133280979667963,False,"[336, 3, 12572, 0, 33685, 967, 0, 30309, 34, 1255, 50, 1900, 114, 272]","[0.004122851147895014, 3.681117096334835e-05, 0.1542633471170718, 0.0, 0.4133280979667963, 0.011865467440519284, 0.0, 0.3719032602427083, 0.0004171932709179479, 0.015399339853000724, 0.0006135195160558057, 0.02331374161012062, 0.001398824496607237, 0.0033375461673435833]"
B0,1,2,KYOw02707,2,clean_test,115078,2,0.9803003180451519,False,"[2267, 112811]","[0.019699681954848017, 0.9803003180451519]"
B0,1,2,KYOw02707,4,clean_test,115078,4,0.5500530075253306,False,"[47842, 3228, 709, 63299]","[0.4157354142407758, 0.028050539633987383, 0.0061610385999061506, 0.5500530075253306]"
B0,1,2,KYOw02707,6,clean_test,115078,6,0.8861120283633709,False,"[162, 647, 9651, 160, 101972, 2486]","[0.0014077408366499245, 0.005622273588348772, 0.0838648568796816, 0.0013903613201480735, 0.8861120283633709, 0.02160273901180069]"
B0,1,2,KYOw02707,8,clean_test,115078,8,0.6721614904673352,False,"[6937, 1183, 77351, 2285, 209, 1, 156, 26956]","[0.06028085298666991, 0.010279984010844819, 0.6721614904673352, 0.019856097603364674, 0.0018161594744434209, 8.68975825092546e-06, 0.0013556022871443717, 0.23424112341194667]"
B0,1,2,KYOw02707,10,clean_test,115078,10,0.8243626062322946,False,"[94866, 1, 7093, 900, 19, 6783, 2461, 140, 1538, 1277]","[0.8243626062322946, 8.68975825092546e-06, 0.06163645527381428, 0.007820782425832914, 0.00016510540676758373, 0.05894263021602739, 0.021385495055527556, 0.0012165661551295642, 0.013364848189923357, 0.011096821286431812]"
B0,1,2,KYOw02707,12,clean_test,115078,12,0.8037678791776013,False,"[65, 13481, 231, 1466, 4199, 1, 1024, 92496, 26, 958, 5, 1126]","[0.0005648342863101549, 0.11714663098072611, 0.002007334155963781, 0.012739185595856723, 0.036488294895636, 8.68975825092546e-06, 0.008898312448947671, 0.8037678791776013, 0.00022593371452406195, 0.00832478840438659, 4.34487912546273e-05, 0.009784667790542068]"
B0,1,2,KYOw02707,14,clean_test,115078,14,0.7769078364239906,False,"[12608, 1722, 1266, 3, 124, 3, 24, 1187, 1, 71, 7631, 649, 384, 89405]","[0.1095604720276682, 0.01496376370809364, 0.011001233945671632, 2.6069274752776378e-05, 0.001077530023114757, 2.6069274752776378e-05, 0.00020855419802221102, 0.01031474304384852, 8.68975825092546e-06, 0.0006169728358157076, 0.06631154521281218, 0.005639653104850623, 0.0033368671683553764, 0.7769078364239906]"
B0,1,2,KYOw02720,2,clean_test,131174,2,0.989250918627167,False,"[1410, 129764]","[0.01074908137283303, 0.989250918627167]"
B0,1,2,KYOw02720,4,clean_test,131174,4,0.5659124521627762,False,"[54018, 2659, 264, 74233]","[0.4118041685090033, 0.020270785369051792, 0.0020125939591687375, 0.5659124521627762]"
B0,1,2,KYOw02720,6,clean_test,131174,6,0.7731943830332231,False,"[8875, 287, 18649, 11, 101423, 1929]","[0.06765822495311571, 0.0021879335843993475, 0.1421699422141583, 8.385808163203073e-05, 0.7731943830332231, 0.014705658133471572]"
B0,1,2,KYOw02720,8,clean_test,131174,8,0.5534938326192691,False,"[14039, 839, 72604, 1820, 10, 66, 12, 41784]","[0.10702578254837086, 0.006396084589933981, 0.5534938326192691, 0.013874700779117812, 7.623461966548249e-05, 0.0005031484897921844, 9.148154359857899e-05, 0.318538734810252]"
B0,1,2,KYOw02720,10,clean_test,131174,8,0.616120572674463,False,"[80819, 4, 2155, 529, 0, 25862, 3949, 0, 17129, 727]","[0.616120572674463, 3.0493847866192996e-05, 0.016428560537911478, 0.004032811380304023, 0.0, 0.1971579733788708, 0.030105051305899036, 0.0, 0.13058228002500497, 0.0055422568496805765]"
B0,1,2,KYOw02720,12,clean_test,131174,10,0.6271364752161251,False,"[0, 24344, 40, 772, 1695, 3, 5376, 82264, 0, 692, 11, 15977]","[0.0, 0.18558555811365057, 0.00030493847866192996, 0.005885312638175248, 0.012921768033299282, 2.2870385899644748e-05, 0.040983731532163385, 0.6271364752161251, 0.0, 0.0052754356808513885, 8.385808163203073e-05, 0.12180005183954137]"
B0,1,2,KYOw02720,14,clean_test,131174,12,0.5640675743668715,False,"[33190, 373, 6687, 0, 1, 11, 0, 1036, 2, 2, 3169, 376, 12336, 73991]","[0.25302270266973637, 0.0028435513135224967, 0.05097809017030814, 0.0, 7.623461966548249e-06, 8.385808163203073e-05, 0.0, 0.007897906597343986, 1.5246923933096498e-05, 1.5246923933096498e-05, 0.0241587509719914, 0.0028664216994221414, 0.0940430268193392, 0.5640675743668715]"
B0,1,2,KYOw02751,2,clean_test,71469,2,0.9159495725419413,False,"[6007, 65462]","[0.08405042745805874, 0.9159495725419413]"
B0,1,2,KYOw02751,4,clean_test,71469,4,0.8068952972617498,False,"[57668, 9031, 1176, 3594]","[0.8068952972617498, 0.12636247883697826, 0.016454686647357594, 0.050287537253914286]"
B0,1,2,KYOw02751,6,clean_test,71469,6,0.6047377184513565,False,"[7, 1531, 43220, 95, 19684, 6932]","[9.794456337712854e-05, 0.021421875218626256, 0.6047377184513565, 0.0013292476458324589, 0.2754201122164855, 0.09699310190432216]"
B0,1,2,KYOw02751,8,clean_test,71469,7,0.4975164057143657,False,"[35557, 3247, 25487, 5847, 399, 0, 96, 836]","[0.4975164057143657, 0.0454322853265052, 0.35661615525612506, 0.08181169458086723, 0.005582840112496327, 0.0, 0.0013432397263149058, 0.011697379283325638]"
B0,1,2,KYOw02751,10,clean_test,71469,9,0.6122514656704305,False,"[9067, 0, 896, 1127, 342, 43757, 11577, 64, 85, 4554]","[0.12686619373434635, 0.0, 0.012536904112272453, 0.015769074703717696, 0.004785291524996852, 0.6122514656704305, 0.16198631574528816, 0.0008954931508766039, 0.0011893268410079895, 0.06371993451706334]"
B0,1,2,KYOw02751,12,clean_test,71469,11,0.4873861394450741,False,"[6, 34833, 176, 4203, 1323, 0, 18730, 9812, 433, 1850, 34, 69]","[8.395248289468161e-05, 0.4873861394450741, 0.0024626061649106606, 0.058808714267724466, 0.018511522478277295, 0.0, 0.2620716674362311, 0.13729029369376933, 0.006058570848899523, 0.02588534889252683, 0.0004757307364031958, 0.0009654535532888385]"
B0,1,2,KYOw02751,14,clean_test,71469,12,0.47810939008521175,False,"[34170, 2368, 22763, 68, 73, 26, 0, 3533, 0, 1104, 1324, 485, 27, 5528]","[0.47810939008521175, 0.03313324658243434, 0.3185017280219396, 0.0009514614728063916, 0.0010214218752186263, 0.0003637940925436203, 0.0, 0.04943402034448502, 0.0, 0.015447256852621416, 0.018525514558759743, 0.006786159033986764, 0.00037778617302606723, 0.07734822090696666]"
B0,1,2,KYOw02752,2,clean_test,117193,2,0.9743926685040916,False,"[3001, 114192]","[0.025607331495908457, 0.9743926685040916]"
B0,1,2,KYOw02752,4,clean_test,117193,4,0.7651310231839785,False,"[89668, 6837, 768, 19920]","[0.7651310231839785, 0.05833966192520031, 0.0065532924321418514, 0.16997602245867927]"
B0,1,2,KYOw02752,6,clean_test,117193,6,0.5582159343988122,False,"[2896, 694, 43352, 166, 65419, 4666]","[0.024711373546201565, 0.0059218554009198504, 0.3699197051018406, 0.0014164668538223272, 0.5582159343988122, 0.03981466469840349]"
B0,1,2,KYOw02752,8,clean_test,117193,8,0.5761521592586588,False,"[31043, 1460, 67521, 5213, 128, 10, 171, 11647]","[0.26488783459762955, 0.012458081967352999, 0.5761521592586588, 0.044482178969733686, 0.0010922154053569753, 8.532932854351369e-05, 0.0014591315180940841, 0.0993830689546304]"
B0,1,2,KYOw02752,10,clean_test,117193,9,0.3588354253240381,False,"[40494, 4, 15329, 996, 0, 42053, 10749, 98, 5556, 1914]","[0.34553258300410433, 3.413173141740548e-05, 0.13080132772435213, 0.008498801122933964, 0.0, 0.3588354253240381, 0.09172049525142287, 0.0008362274197264342, 0.04740897493877621, 0.01633203348322852]"
B0,1,2,KYOw02752,12,clean_test,117193,10,0.4521686448849334,False,"[15, 52991, 295, 2556, 10042, 4, 8049, 36906, 0, 1114, 0, 5221]","[0.00012799399281527053, 0.4521686448849334, 0.002517215192033654, 0.0218101763757221, 0.08568771172339645, 3.413173141740548e-05, 0.06868157654467417, 0.31491641992269165, 0.0, 0.009505687199747426, 0.0, 0.0445504424325685]"
B0,1,2,KYOw02752,14,clean_test,117193,12,0.40239604754550184,False,"[47158, 3542, 9749, 0, 107, 0, 2, 1796, 3, 9, 19679, 752, 3990, 30406]","[0.40239604754550184, 0.030223648170112548, 0.0831875623970715, 0.0, 0.0009130238154155965, 0.0, 1.706586570870274e-05, 0.015325147406415059, 2.5598798563054107e-05, 7.679639568916232e-05, 0.1679195856407806, 0.006416765506472229, 0.03404640208886196, 0.2594523563694077]"
B0,1,2,KYOw02766,2,clean_test,46176,2,0.7063626126126126,False,"[13559, 32617]","[0.29363738738738737, 0.7063626126126126]"
B0,1,2,KYOw02766,4,clean_test,46176,4,0.4200233887733888,False,"[19395, 13764, 3563, 9454]","[0.4200233887733888, 0.2980769230769231, 0.0771612959112959, 0.20473839223839224]"
B0,1,2,KYOw02766,6,clean_test,46176,6,0.32278672903672906,False,"[4565, 4511, 14905, 339, 10191, 11665]","[0.09886088011088011, 0.09769144144144144, 0.32278672903672906, 0.007341476091476092, 0.22069906444906445, 0.2526204088704089]"
B0,1,2,KYOw02766,8,clean_test,46176,8,0.24757449757449757,False,"[11432, 7583, 8983, 7843, 1522, 15, 304, 8494]","[0.24757449757449757, 0.16421950796950796, 0.19453828828828829, 0.1698501386001386, 0.03296084546084546, 0.00032484407484407486, 0.006583506583506584, 0.18394837144837145]"
B0,1,2,KYOw02766,10,clean_test,46176,9,0.2490038115038115,False,"[4968, 0, 4337, 3178, 1020, 11498, 3620, 271, 6752, 10532]","[0.1075883575883576, 0.0, 0.09392325017325018, 0.06882363132363133, 0.02208939708939709, 0.2490038115038115, 0.0783957033957034, 0.005868849618849619, 0.14622314622314622, 0.2280838530838531]"
B0,1,2,KYOw02766,12,clean_test,46176,11,0.28209459459459457,False,"[75, 13026, 745, 6079, 3340, 0, 2460, 4867, 1072, 4693, 3219, 6600]","[0.0016242203742203743, 0.28209459459459457, 0.016133922383922385, 0.1316484753984754, 0.07233194733194734, 0.0, 0.05327442827442828, 0.10540107415107415, 0.023215523215523216, 0.10163288288288289, 0.06971153846153846, 0.14293139293139293]"
B0,1,2,KYOw02766,14,clean_test,46176,13,0.18524774774774774,False,"[8554, 3508, 2999, 364, 266, 2740, 15, 5559, 0, 2421, 6879, 1968, 5815, 5088]","[0.18524774774774774, 0.07597020097020098, 0.0649471586971587, 0.007882882882882882, 0.00576056826056826, 0.05933818433818434, 0.00032484407484407486, 0.12038721413721414, 0.0, 0.05242983367983368, 0.14897349272349272, 0.04261954261954262, 0.12593121968121967, 0.1101871101871102]"
B0,1,2,KYOw02769,2,clean_test,161734,2,0.9762511283960082,False,"[3841, 157893]","[0.02374887160399174, 0.9762511283960082]"
B0,1,2,KYOw02769,4,clean_test,161734,4,0.5811394017337109,False,"[93990, 5089, 1187, 61468]","[0.5811394017337109, 0.031465245402945576, 0.007339211297562665, 0.3800561415657808]"
B0,1,2,KYOw02769,6,clean_test,161734,6,0.6234681637750875,False,"[27828, 1130, 27715, 285, 100836, 3940]","[0.172060296536288, 0.006986780763475831, 0.17136161845994038, 0.0017621526704341697, 0.6234681637750875, 0.024360987794774136]"
B0,1,2,KYOw02769,8,clean_test,161734,8,0.5796802156627548,False,"[15931, 2097, 93754, 3378, 284, 354, 282, 45654]","[0.09850124278135704, 0.012965733859299838, 0.5796802156627548, 0.020886146388514475, 0.001755969678608085, 0.0021887791064340214, 0.0017436036949559153, 0.28227830882807575]"
B0,1,2,KYOw02769,10,clean_test,161734,10,0.36672561118874203,False,"[59312, 21, 4731, 1356, 58, 54149, 4340, 236, 35280, 2251]","[0.36672561118874203, 0.00012984282834778093, 0.02925173432920722, 0.008384136916170997, 0.00035861352591291877, 0.33480282439066616, 0.026834184525208058, 0.0014591860709560142, 0.21813595162427196, 0.013917914600516898]"
B0,1,2,KYOw02769,12,clean_test,161734,12,0.36759741303621996,False,"[79, 56150, 375, 2149, 3995, 18, 3099, 59453, 72, 1617, 92, 34635]","[0.0004884563542606996, 0.3471749910346619, 0.002318621934781802, 0.013287249434256248, 0.0247010523452088, 0.0001112938528695265, 0.019161091669036814, 0.36759741303621996, 0.000445175411478106, 0.009997897782779132, 0.0005688352479998022, 0.21414792189644724]"
B0,1,2,KYOw02769,14,clean_test,161734,14,0.4215749316779403,False,"[68183, 1995, 3929, 9, 233, 53, 24, 2009, 15, 244, 6310, 927, 31874, 45929]","[0.4215749316779403, 0.012335068693039188, 0.024292974884687204, 5.564692643476325e-05, 0.0014406370954777599, 0.0003276985667824947, 0.00014839180382603535, 0.012421630578604376, 9.27448773912721e-05, 0.0015086500055646926, 0.03901467842259512, 0.005731633422780615, 0.1970766814646271, 0.28397863158024905]"
B0,1,2,KYOw02774,2,clean_test,38927,2,0.9582551956225756,False,"[1625, 37302]","[0.04174480437742441, 0.9582551956225756]"
B0,1,2,KYOw02774,4,clean_test,38927,4,0.46715647237136176,False,"[18185, 2163, 592, 17987]","[0.46715647237136176, 0.05556554576515015, 0.015207953348575538, 0.4620700285149125]"
B0,1,2,KYOw02774,6,clean_test,38927,6,0.3786061088704498,False,"[12019, 360, 9870, 278, 14738, 1662]","[0.308757417730624, 0.009248079738998638, 0.25355151951087934, 0.007141572687337837, 0.3786061088704498, 0.04269530146171038]"
B0,1,2,KYOw02774,8,clean_test,38927,8,0.34824158039407094,False,"[6918, 823, 13556, 1433, 71, 4157, 278, 11691]","[0.1777172656510905, 0.02114213784776633, 0.34824158039407094, 0.036812495183291806, 0.0018239268374136205, 0.10678963187504817, 0.007141572687337837, 0.3003313895239808]"
B0,1,2,KYOw02774,10,clean_test,38927,9,0.29054383846687387,False,"[8391, 3053, 1652, 589, 0, 11310, 2512, 249, 10458, 713]","[0.2155573252498266, 0.07842885400878567, 0.04243841035784931, 0.015130886017417217, 0.0, 0.29054383846687387, 0.06453104528990161, 0.006396588486140725, 0.26865671641791045, 0.018316335705294527]"
B0,1,2,KYOw02774,12,clean_test,38927,11,0.3151283171063786,False,"[123, 12267, 226, 715, 1260, 2995, 2098, 8165, 0, 682, 1, 10395]","[0.0031597605774912013, 0.3151283171063786, 0.005805738947260257, 0.01836771392606674, 0.032368279086495234, 0.07693888560639145, 0.05389575359005318, 0.20975158630256635, 0.0, 0.017519973283325198, 2.568911038610733e-05, 0.2670383024635857]"
B0,1,2,KYOw02774,14,clean_test,38927,13,0.2943458268040178,False,"[11458, 483, 2515, 0, 188, 2, 75, 877, 2726, 3, 2880, 427, 10019, 7274]","[0.2943458268040178, 0.01240784031648984, 0.06460811262105993, 0.0, 0.0048295527525881775, 5.137822077221466e-05, 0.0019266832789580496, 0.022529349808616126, 0.07002851491252858, 7.706733115832198e-05, 0.0739846379119891, 0.01096925013486783, 0.25737919695840933, 0.1868625889485447]"
B0,1,2,KYOw02775,2,clean_test,51705,2,0.8765109757276859,False,"[6385, 45320]","[0.12348902427231409, 0.8765109757276859]"
B0,1,2,KYOw02775,4,clean_test,51705,4,0.5622086838797021,False,"[29069, 13729, 1148, 7759]","[0.5622086838797021, 0.2655255777971183, 0.022202881732907843, 0.15006285659027174]"
B0,1,2,KYOw02775,6,clean_test,51705,6,0.5358862779228315,False,"[3709, 1092, 27708, 209, 9250, 9737]","[0.07173387486703414, 0.021119814331302583, 0.5358862779228315, 0.004042162266705347, 0.1788995261580118, 0.1883183444541147]"
B0,1,2,KYOw02775,8,clean_test,51705,8,0.42962962962962964,False,"[22214, 3601, 7863, 10401, 241, 14, 209, 7162]","[0.42962962962962964, 0.06964510202108114, 0.1520742674789672, 0.20116042935886277, 0.0046610579247654965, 0.00027076685040131515, 0.004042162266705347, 0.1385165844695871]"
B0,1,2,KYOw02775,10,clean_test,51705,9,0.39355961705831155,False,"[4260, 0, 20349, 2384, 9, 1889, 13032, 128, 5750, 3904]","[0.08239048447925733, 0.0, 0.39355961705831155, 0.0461077265254811, 0.00017406440382941688, 0.03653418431486317, 0.25204525674499567, 0.002475582632240596, 0.11120781355768301, 0.07550527028333817]"
B0,1,2,KYOw02775,12,clean_test,51705,11,0.40433226960642105,False,"[15, 7484, 429, 4219, 20906, 0, 4762, 4842, 13, 3064, 384, 5587]","[0.0002901073397156948, 0.14474422202881732, 0.008297069915868871, 0.08159752441736776, 0.40433226960642105, 0.0, 0.09209941011507591, 0.09364664926022628, 0.0002514263610869355, 0.05925925925925926, 0.007426747896721787, 0.10805531379943913]"
B0,1,2,KYOw02775,14,clean_test,51705,13,0.38851174934725846,False,"[2232, 8120, 5290, 2, 153, 328, 3, 4183, 0, 30, 20088, 1456, 4930, 4890]","[0.04316797214969539, 0.15704477323276278, 0.10231118847306837, 3.868097862875931e-05, 0.002959094865100087, 0.006343680495116527, 5.802146794313896e-05, 0.08090126680205009, 0.0, 0.0005802146794313896, 0.38851174934725846, 0.028159752441736775, 0.0953486123198917, 0.09457499274731651]"
B0,1,2,KYOw02776,2,clean_test,91475,2,0.7538781087728887,False,"[22514, 68961]","[0.24612189122711123, 0.7538781087728887]"
B0,1,2,KYOw02776,4,clean_test,91475,4,0.5232358567914731,False,"[47863, 33253, 5876, 4483]","[0.5232358567914731, 0.36352008745558895, 0.06423613009018858, 0.049007925662749384]"
B0,1,2,KYOw02776,6,clean_test,91475,6,0.44773981962284776,False,"[235, 5428, 40957, 1565, 17262, 26028]","[0.0025690079256627495, 0.05933861710849959, 0.44773981962284776, 0.017108499590051927, 0.18870729707570374, 0.2845367586772342]"
B0,1,2,KYOw02776,8,clean_test,91475,8,0.355310194042088,False,"[32502, 12104, 19993, 22314, 1172, 5, 1550, 1835]","[0.355310194042088, 0.13232030609456136, 0.21856244875649083, 0.24393550150314294, 0.012812243782454222, 5.465974309920743e-05, 0.016944520360754306, 0.020060125717409127]"
B0,1,2,KYOw02776,10,clean_test,91475,9,0.32159606449849687,False,"[9827, 0, 5280, 7394, 1, 24378, 29418, 1279, 572, 13326]","[0.10742825908718229, 0.0, 0.05772068871276305, 0.08083082809510796, 1.0931948619841486e-05, 0.26649904345449577, 0.32159606449849687, 0.013981962284777261, 0.006253074610549331, 0.14567914730800766]"
B0,1,2,KYOw02776,12,clean_test,91475,11,0.2953375239136376,False,"[542, 23518, 1968, 11757, 6346, 0, 27016, 9652, 2, 9532, 624, 518]","[0.005925116151954086, 0.2570975676414321, 0.021514074883848044, 0.12852691992347637, 0.06937414594151407, 0.0, 0.2953375239136376, 0.10551516807871003, 2.1863897239682973e-05, 0.10420333424432905, 0.006821535938781088, 0.0056627493850778905]"
B0,1,2,KYOw02776,14,clean_test,91475,12,0.308138835747472,False,"[20666, 6847, 28187, 0, 1155, 501, 250, 14176, 0, 91, 6797, 5342, 370, 7093]","[0.22591965017764418, 0.07485105220005465, 0.308138835747472, 0.0, 0.012626400655916917, 0.005476906258540585, 0.002732987154960372, 0.1549713036348729, 0.0, 0.0009948073244055752, 0.07430445476906258, 0.05839846952719322, 0.00404482098934135, 0.07754031156053566]"
B0,1,2,KYOw16719,2,clean_test,81497,2,0.9597285789660969,False,"[3282, 78215]","[0.04027142103390309, 0.9597285789660969]"
B0,1,2,KYOw16719,4,clean_test,81497,4,0.8862166705522903,False,"[72224, 7305, 644, 1324]","[0.8862166705522903, 0.08963520129575321, 0.007902131366798779, 0.016245996785157736]"
B0,1,2,KYOw16719,6,clean_test,81497,6,0.7521871970747389,False,"[126, 688, 61301, 68, 14413, 4901]","[0.0015460691804606306, 0.008442028540927887, 0.7521871970747389, 0.0008343865418358958, 0.17685313569824657, 0.06013718296379008]"
B0,1,2,KYOw16719,8,clean_test,81497,7,0.5538854190951814,False,"[45140, 1878, 28866, 4753, 82, 0, 65, 713]","[0.5538854190951814, 0.023043793023056064, 0.3541970870093378, 0.058321165196264894, 0.0010061720063315213, 0.0, 0.0007975753708725474, 0.00874878829895579]"
B0,1,2,KYOw16719,10,clean_test,81497,9,0.7220143072751144,False,"[3290, 0, 678, 1151, 5, 58842, 15464, 34, 362, 1671]","[0.040369584156472016, 0.0, 0.008319324637716726, 0.014123219259604648, 6.135195160558058e-05, 0.7220143072751144, 0.1897493159257396, 0.0004171932709179479, 0.004441881296244034, 0.020503822226585026]"
B0,1,2,KYOw16719,12,clean_test,81497,11,0.6557296587604452,False,"[2, 53440, 138, 1518, 732, 0, 20354, 3415, 5, 1546, 23, 324]","[2.4540780642232228e-05, 0.6557296587604452, 0.0016933138643140239, 0.01862645250745426, 0.008981925715056996, 0.0, 0.2497515245959974, 0.041903382946611535, 6.135195160558058e-05, 0.018970023436445514, 0.00028221897738567065, 0.0039756064640416216]"
B0,1,2,KYOw16719,14,clean_test,81497,12,0.6079364884596979,False,"[49545, 552, 24599, 2, 39, 21, 0, 2367, 0, 14, 1368, 775, 247, 1968]","[0.6079364884596979, 0.0067732554572560956, 0.3018393315091353, 2.4540780642232228e-05, 0.0004785452225235285, 0.0002576781967434384, 0.0, 0.029044013890081842, 0.0, 0.0001717854644956256, 0.016785893959286844, 0.009509552498864988, 0.0030307864093156805, 0.024148128151956515]"
B0,1,3,KYOw02707,2,clean_test,115078,2,0.9803090078034029,False,"[2266, 112812]","[0.01969099219659709, 0.9803090078034029]"
