priority,metric,window,source_metric,label,expression,kind,k,sample_id,fold,repeat_a,repeat_b,value,undefined_reason,used_clusters,degeneracy_flags
3,ARI,,ari,ARI,M10,condition,6,KYOw16744,4,1,3,0.8585219383239746,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,6,KYOw16744,4,2,3,0.32653069496154785,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,6,KYOw16750,2,1,2,0.41002100706100464,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,6,KYOw16750,2,1,3,0.5644707679748535,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,6,KYOw16750,2,2,3,0.668297529220581,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02702,4,1,2,0.630195677280426,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02702,4,1,3,0.6744685173034668,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02702,4,2,3,0.7260041236877441,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02707,1,1,2,0.5294284224510193,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02707,1,1,3,0.27494940161705017,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02707,1,2,3,0.21559394896030426,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02708,4,1,2,0.7361993193626404,,"[7, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02708,4,1,3,0.5918388366699219,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02708,4,2,3,0.61781245470047,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02709,5,1,2,0.34915071725845337,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02709,5,1,3,0.6530390977859497,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02709,5,2,3,0.22045929729938507,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02715,3,1,2,0.559237003326416,,"[7, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02715,3,1,3,0.39974164962768555,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02715,3,2,3,0.4416779577732086,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02716,3,1,2,0.4357650578022003,,"[8, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02716,3,1,3,0.6419925689697266,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02716,3,2,3,0.6061621308326721,,"[6, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02717,3,1,2,0.8172036409378052,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02717,3,1,3,0.5603432059288025,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02717,3,2,3,0.5771037340164185,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02719,5,1,2,0.19401876628398895,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02719,5,1,3,0.18135952949523926,,"[8, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02719,5,2,3,0.2573475241661072,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02720,1,1,2,0.6398988962173462,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02720,1,1,3,0.08146919310092926,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02720,1,2,3,0.23235243558883667,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02751,1,1,2,0.47641199827194214,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02751,1,1,3,0.3120615482330322,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02751,1,2,3,0.22911234200000763,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02752,1,1,2,0.6328686475753784,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02752,1,1,3,0.34790217876434326,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02752,1,2,3,0.31175705790519714,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02754,2,1,2,0.3683030605316162,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02754,2,1,3,0.5125676989555359,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02754,2,2,3,0.290183424949646,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02756,3,1,2,0.5566836595535278,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02756,3,1,3,0.1270764023065567,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02756,3,2,3,0.16238383948802948,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02758,3,1,2,0.25589126348495483,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02758,3,1,3,0.5326372385025024,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02758,3,2,3,0.24457304179668427,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02759,5,1,2,0.40237829089164734,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02759,5,1,3,0.36288708448410034,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02759,5,2,3,0.2856957018375397,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02760,3,1,2,0.6630130410194397,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02760,3,1,3,0.5420175194740295,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02760,3,2,3,0.4833219647407532,,"[6, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02762,2,1,2,0.6284138560295105,,"[7, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02762,2,1,3,0.6807748079299927,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02762,2,2,3,0.5305538773536682,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02763,2,1,2,0.488587886095047,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02763,2,1,3,0.48841241002082825,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02763,2,2,3,0.5459945201873779,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02764,2,1,2,0.2968743145465851,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02764,2,1,3,0.8270252346992493,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02764,2,2,3,0.32335519790649414,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02766,1,1,2,0.7482520341873169,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02766,1,1,3,0.6381250023841858,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02766,1,2,3,0.5915086269378662,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02767,5,1,2,0.7512636780738831,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02767,5,1,3,0.5541833639144897,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02767,5,2,3,0.4098794460296631,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02768,4,1,2,0.8872082829475403,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02768,4,1,3,0.8682955503463745,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02768,4,2,3,0.8291134238243103,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02769,1,1,2,0.7198479175567627,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02769,1,1,3,0.3583275079727173,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02769,1,2,3,0.4970893859863281,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02770,2,1,2,0.5573903322219849,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02770,2,1,3,0.6294928789138794,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02770,2,2,3,0.43481433391571045,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02771,2,1,2,0.469267874956131,,"[7, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02771,2,1,3,0.35999974608421326,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02771,2,2,3,0.2320099025964737,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02772,4,1,2,0.7731421589851379,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02772,4,1,3,0.7504267692565918,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02772,4,2,3,0.7550492286682129,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02773,5,1,2,0.24704310297966003,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02773,5,1,3,0.514502227306366,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02773,5,2,3,0.20193412899971008,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02774,1,1,2,0.6045987010002136,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02774,1,1,3,0.48745426535606384,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02774,1,2,3,0.5179040431976318,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02775,1,1,2,0.5788977742195129,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02775,1,1,3,0.47669240832328796,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02775,1,2,3,0.5195572376251221,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02776,1,1,2,0.5652586221694946,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02776,1,1,3,0.38721832633018494,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02776,1,2,3,0.20676235854625702,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02777,5,1,2,0.8121892213821411,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02777,5,1,3,0.41070863604545593,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02777,5,2,3,0.29233309626579285,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02780,3,1,2,0.5458182692527771,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02780,3,1,3,0.43549612164497375,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02780,3,2,3,0.49373963475227356,,"[6, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02783,5,1,2,0.4123685956001282,,"[7, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02783,5,1,3,0.4997100830078125,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02783,5,2,3,0.2939872145652771,,"[8, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02784,3,1,2,0.49616172909736633,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02784,3,1,3,0.44889816641807556,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02784,3,2,3,0.27070099115371704,,"[6, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02787,4,1,2,0.7713722586631775,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02787,4,1,3,0.6999027132987976,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02787,4,2,3,0.7753728032112122,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02788,5,1,2,0.5668637156486511,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02788,5,1,3,0.45402267575263977,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02788,5,2,3,0.29178619384765625,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02789,2,1,2,0.5156935453414917,,"[3, 2]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02789,2,1,3,0.9032598733901978,,"[3, 4]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02789,2,2,3,0.48144271969795227,,"[2, 4]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02790,3,1,2,0.5210863351821899,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02790,3,1,3,0.6071487069129944,,"[7, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw02790,3,2,3,0.649856686592102,,"[7, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16662,4,1,2,0.840964138507843,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16662,4,1,3,0.5509238839149475,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16662,4,2,3,0.6109363436698914,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16666,4,1,2,0.6892415285110474,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16666,4,1,3,0.718901515007019,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16666,4,2,3,0.8585842847824097,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16700,4,1,2,0.8027104735374451,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16700,4,1,3,0.6821554899215698,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16700,4,2,3,0.769572913646698,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16702,3,1,2,0.3321402966976166,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16702,3,1,3,0.5990004539489746,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16702,3,2,3,0.3056105673313141,,"[7, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16711,5,1,2,0.4196942448616028,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16711,5,1,3,0.5076062083244324,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16711,5,2,3,0.45786792039871216,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16714,2,1,2,0.40731382369995117,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16714,2,1,3,0.27553465962409973,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16714,2,2,3,0.4696309268474579,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16716,2,1,2,0.4691886007785797,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16716,2,1,3,0.2446925789117813,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16716,2,2,3,0.4214056432247162,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16719,1,1,2,0.11100712418556213,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16719,1,1,3,0.23555602133274078,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16719,1,2,3,0.12629279494285583,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16737,4,1,2,0.7472705841064453,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16737,4,1,3,0.6996128559112549,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16737,4,2,3,0.7970667481422424,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16744,4,1,2,0.9023048877716064,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16744,4,1,3,0.8722215294837952,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16744,4,2,3,0.8796593546867371,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16750,2,1,2,0.4583136737346649,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16750,2,1,3,0.3785021901130676,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,8,KYOw16750,2,2,3,0.5102062821388245,,"[7, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02702,4,1,2,0.39781326055526733,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02702,4,1,3,0.137562096118927,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02702,4,2,3,0.12787608802318573,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02707,1,1,2,0.15697377920150757,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02707,1,1,3,0.2508856952190399,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02707,1,2,3,0.4980175495147705,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02708,4,1,2,0.5557723045349121,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02708,4,1,3,0.20596183836460114,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02708,4,2,3,0.24479076266288757,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02709,5,1,2,0.4178882837295532,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02709,5,1,3,0.4019180238246918,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02709,5,2,3,0.7977716326713562,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02715,3,1,2,0.203713521361351,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02715,3,1,3,0.7363379001617432,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02715,3,2,3,0.1931188702583313,,"[7, 7]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02716,3,1,2,0.676010251045227,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02716,3,1,3,0.8746986389160156,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02716,3,2,3,0.7245362997055054,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02717,3,1,2,0.6966105699539185,,"[8, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02717,3,1,3,0.8817371129989624,,"[8, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02717,3,2,3,0.6704343557357788,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02719,5,1,2,0.2960450053215027,,"[9, 7]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02719,5,1,3,0.23554259538650513,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02719,5,2,3,0.6727749109268188,,"[7, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02720,1,1,2,0.18978969752788544,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02720,1,1,3,0.7444847822189331,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02720,1,2,3,0.25297731161117554,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02751,1,1,2,0.24690128862857819,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02751,1,1,3,0.4522479176521301,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02751,1,2,3,0.4514335095882416,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02752,1,1,2,0.1736786961555481,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02752,1,1,3,0.41492322087287903,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02752,1,2,3,0.2004310041666031,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02754,2,1,2,0.31447920203208923,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02754,2,1,3,0.1965884119272232,,"[8, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02754,2,2,3,0.5515316724777222,,"[7, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02756,3,1,2,0.2756219804286957,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02756,3,1,3,0.8504939079284668,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02756,3,2,3,0.2713656425476074,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02758,3,1,2,0.6827701926231384,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02758,3,1,3,0.4891422390937805,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02758,3,2,3,0.47203248739242554,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02759,5,1,2,0.2993801236152649,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02759,5,1,3,0.30042141675949097,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02759,5,2,3,0.6351150870323181,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02760,3,1,2,0.5892755389213562,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02760,3,1,3,0.8646845817565918,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02760,3,2,3,0.6178704500198364,,"[8, 7]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02762,2,1,2,0.7077590227127075,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02762,2,1,3,0.6888200044631958,,"[10, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02762,2,2,3,0.8577097058296204,,"[10, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02763,2,1,2,0.6829280853271484,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02763,2,1,3,0.7118606567382812,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02763,2,2,3,0.7955275774002075,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02764,2,1,2,0.8183849453926086,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02764,2,1,3,0.8307802677154541,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02764,2,2,3,0.8321718573570251,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02766,1,1,2,0.4701182544231415,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02766,1,1,3,0.6114545464515686,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02766,1,2,3,0.4280335009098053,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02767,5,1,2,0.4439878463745117,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02767,5,1,3,0.44232070446014404,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02767,5,2,3,0.8954530954360962,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02768,4,1,2,0.41767045855522156,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02768,4,1,3,0.838981568813324,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02768,4,2,3,0.3828600347042084,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02769,1,1,2,0.2158321589231491,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02769,1,1,3,0.7238872647285461,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02769,1,2,3,0.2304382026195526,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02770,2,1,2,0.7736542820930481,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02770,2,1,3,0.7027472257614136,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02770,2,2,3,0.7813040018081665,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02771,2,1,2,0.24880610406398773,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02771,2,1,3,0.5538133382797241,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02771,2,2,3,0.3323866128921509,,"[10, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02772,4,1,2,0.5460946559906006,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02772,4,1,3,0.5731109380722046,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02772,4,2,3,0.4429369866847992,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02773,5,1,2,0.4087251126766205,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02773,5,1,3,0.2519385814666748,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02773,5,2,3,0.6810911297798157,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02774,1,1,2,0.278872013092041,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02774,1,1,3,0.4293225109577179,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02774,1,2,3,0.36516186594963074,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02775,1,1,2,0.3140195608139038,,"[8, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02775,1,1,3,0.5213094353675842,,"[8, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02775,1,2,3,0.5285837650299072,,"[9, 8]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02776,1,1,2,0.2122086137533188,,"[9, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02776,1,1,3,0.5798498392105103,,"[9, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02776,1,2,3,0.45268991589546204,,"[10, 9]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02777,5,1,2,0.3052065670490265,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02777,5,1,3,0.24300113320350647,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02777,5,2,3,0.7183256149291992,,"[10, 10]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02780,3,1,2,0.41364985704421997,,"[6, 7]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02780,3,1,3,0.8088845610618591,,"[6, 6]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02780,3,2,3,0.42642903327941895,,"[7, 6]",[]
3,ARI,,ari,ARI,M10,condition,10,KYOw02783,5,1,2,0.45074817538261414,,"[8, 9]",[]
