condition,pc1,pc2,pixels
M00,1.0119109979398024,0.273662780245978,2
M00,1.0375916700632475,-0.13080780488934285,1
M00,1.0375916700632475,-0.040925452637049275,1
M00,1.0375916700632475,0.004015723489097511,2
M00,1.0375916700632475,0.04895689961524419,5
M00,1.0375916700632475,0.09389807574139097,3
M00,1.0375916700632475,0.18378042799368444,3
M00,1.0375916700632475,0.22872160411983133,1
M00,1.0375916700632475,0.273662780245978,1
M00,1.0632723421866928,0.004015723489097511,2
M00,1.0632723421866928,0.18378042799368444,1
M00,1.0632723421866928,0.22872160411983133,1
M00,1.088953014310138,0.004015723489097511,1
M00,-0.6188116818989685,0.25119219218290467,1
M00,-0.5931310097755232,0.20625101605675777,6
M00,-0.5931310097755232,0.25119219218290467,10
M00,-0.5674503376520781,0.1613098399306111,7
M00,-0.5674503376520781,0.20625101605675777,37
M00,-0.5674503376520781,0.25119219218290467,31
M00,-0.5674503376520781,0.29613336830905135,1
M00,-0.5417696655286328,0.11636866380446431,1
M00,-0.5417696655286328,0.1613098399306111,18
M00,-0.5417696655286328,0.20625101605675777,51
M00,-0.5417696655286328,0.25119219218290467,15
M00,-0.5160889934051877,0.11636866380446431,1
M00,-0.5160889934051877,0.1613098399306111,41
M00,-0.5160889934051877,0.20625101605675777,44
M00,-0.5160889934051877,0.25119219218290467,8
M00,-0.5160889934051877,0.29613336830905135,1
M00,-0.5160889934051877,0.4758980728136385,1
M00,-0.49040832128174244,0.07142748767831764,1
M00,-0.49040832128174244,0.11636866380446431,2
M00,-0.49040832128174244,0.1613098399306111,64
M00,-0.49040832128174244,0.20625101605675777,51
M00,-0.49040832128174244,0.25119219218290467,27
M00,-0.49040832128174244,0.29613336830905135,4
M00,-0.49040832128174244,0.34107454443519825,1
M00,-0.46472764915829723,0.02648631155217085,1
M00,-0.46472764915829723,0.11636866380446431,5
M00,-0.46472764915829723,0.1613098399306111,61
M00,-0.46472764915829723,0.20625101605675777,66
M00,-0.46472764915829723,0.25119219218290467,28
M00,-0.46472764915829723,0.29613336830905135,2
M00,-0.46472764915829723,0.34107454443519825,3
M00,-0.439046977034852,0.11636866380446431,3
M00,-0.439046977034852,0.1613098399306111,65
M00,-0.439046977034852,0.20625101605675777,79
M00,-0.439046977034852,0.25119219218290467,36
M00,-0.439046977034852,0.29613336830905135,5
M00,-0.439046977034852,0.34107454443519825,3
M00,-0.4133663049114068,0.07142748767831764,1
M00,-0.4133663049114068,0.11636866380446431,10
M00,-0.4133663049114068,0.1613098399306111,55
M00,-0.4133663049114068,0.20625101605675777,82
M00,-0.4133663049114068,0.25119219218290467,36
M00,-0.4133663049114068,0.29613336830905135,6
M00,-0.4133663049114068,0.34107454443519825,2
M00,-0.3876856327879616,0.07142748767831764,3
M00,-0.3876856327879616,0.11636866380446431,12
M00,-0.3876856327879616,0.1613098399306111,70
M00,-0.3876856327879616,0.20625101605675777,104
M00,-0.3876856327879616,0.25119219218290467,43
M00,-0.3876856327879616,0.29613336830905135,7
M00,-0.3876856327879616,0.34107454443519825,4
M00,-0.3876856327879616,0.3860157205613449,2
M00,-0.3876856327879616,0.4758980728136385,1
M00,-0.3620049606645164,0.02648631155217085,2
M00,-0.3620049606645164,0.07142748767831764,5
M00,-0.3620049606645164,0.11636866380446431,16
M00,-0.3620049606645164,0.1613098399306111,59
M00,-0.3620049606645164,0.20625101605675777,92
M00,-0.3620049606645164,0.25119219218290467,63
M00,-0.3620049606645164,0.29613336830905135,21
M00,-0.3620049606645164,0.34107454443519825,7
M00,-0.3620049606645164,0.3860157205613449,2
M00,-0.3620049606645164,0.4309568966874916,1
M00,-0.33632428854107116,0.02648631155217085,3
M00,-0.33632428854107116,0.07142748767831764,9
M00,-0.33632428854107116,0.11636866380446431,32
M00,-0.33632428854107116,0.1613098399306111,91
M00,-0.33632428854107116,0.20625101605675777,133
M00,-0.33632428854107116,0.25119219218290467,85
M00,-0.33632428854107116,0.29613336830905135,34
M00,-0.33632428854107116,0.34107454443519825,8
M00,-0.33632428854107116,0.3860157205613449,6
M00,-0.33632428854107116,0.4309568966874916,5
M00,-0.33632428854107116,0.4758980728136385,3
M00,-0.33632428854107116,0.5657804250659318,1
M00,-0.31064361641762595,-0.018454864573975938,1
M00,-0.31064361641762595,0.02648631155217085,4
M00,-0.31064361641762595,0.07142748767831764,6
M00,-0.31064361641762595,0.11636866380446431,64
M00,-0.31064361641762595,0.1613098399306111,146
M00,-0.31064361641762595,0.20625101605675777,256
M00,-0.31064361641762595,0.25119219218290467,149
M00,-0.31064361641762595,0.29613336830905135,39
M00,-0.31064361641762595,0.34107454443519825,18
M00,-0.31064361641762595,0.3860157205613449,4
M00,-0.31064361641762595,0.4309568966874916,13
M00,-0.31064361641762595,0.4758980728136385,12
M00,-0.28496294429418073,-0.19821956907856297,1
M00,-0.28496294429418073,-0.018454864573975938,1
M00,-0.28496294429418073,0.02648631155217085,2
M00,-0.28496294429418073,0.07142748767831764,28
M00,-0.28496294429418073,0.11636866380446431,189
M00,-0.28496294429418073,0.1613098399306111,246
M00,-0.28496294429418073,0.20625101605675777,346
M00,-0.28496294429418073,0.25119219218290467,155
M00,-0.28496294429418073,0.29613336830905135,29
M00,-0.28496294429418073,0.34107454443519825,10
M00,-0.28496294429418073,0.3860157205613449,11
M00,-0.28496294429418073,0.4309568966874916,29
M00,-0.28496294429418073,0.4758980728136385,8
M00,-0.28496294429418073,0.5657804250659318,1
M00,-0.2592822721707355,-0.018454864573975938,3
M00,-0.2592822721707355,0.02648631155217085,18
M00,-0.2592822721707355,0.07142748767831764,150
M00,-0.2592822721707355,0.11636866380446431,355
M00,-0.2592822721707355,0.1613098399306111,451
M00,-0.2592822721707355,0.20625101605675777,462
M00,-0.2592822721707355,0.25119219218290467,148
M00,-0.2592822721707355,0.29613336830905135,61
M00,-0.2592822721707355,0.34107454443519825,32
M00,-0.2592822721707355,0.3860157205613449,20
M00,-0.2592822721707355,0.4309568966874916,46
M00,-0.2592822721707355,0.4758980728136385,10
M00,-0.23360160004729036,-0.1532783929524162,2
M00,-0.23360160004729036,-0.06339604070012272,1
M00,-0.23360160004729036,-0.018454864573975938,15
M00,-0.23360160004729036,0.02648631155217085,98
M00,-0.23360160004729036,0.07142748767831764,449
M00,-0.23360160004729036,0.11636866380446431,465
M00,-0.23360160004729036,0.1613098399306111,651
M00,-0.23360160004729036,0.20625101605675777,391
M00,-0.23360160004729036,0.25119219218290467,184
M00,-0.23360160004729036,0.29613336830905135,109
M00,-0.23360160004729036,0.34107454443519825,48
M00,-0.23360160004729036,0.3860157205613449,47
M00,-0.23360160004729036,0.4309568966874916,29
M00,-0.23360160004729036,0.4758980728136385,2
M00,-0.20792092792384514,-0.19821956907856297,1
M00,-0.20792092792384514,-0.1532783929524162,1
M00,-0.20792092792384514,-0.06339604070012272,20
M00,-0.20792092792384514,-0.018454864573975938,97
M00,-0.20792092792384514,0.02648631155217085,437
M00,-0.20792092792384514,0.07142748767831764,805
M00,-0.20792092792384514,0.11636866380446431,737
M00,-0.20792092792384514,0.1613098399306111,615
M00,-0.20792092792384514,0.20625101605675777,326
M00,-0.20792092792384514,0.25119219218290467,224
M00,-0.20792092792384514,0.29613336830905135,114
M00,-0.20792092792384514,0.34107454443519825,74
M00,-0.20792092792384514,0.3860157205613449,86
M00,-0.20792092792384514,0.4309568966874916,30
M00,-0.20792092792384514,0.4758980728136385,10
M00,-0.18224025580039993,-0.1532783929524162,3
M00,-0.18224025580039993,-0.1083372168262694,12
M00,-0.18224025580039993,-0.06339604070012272,202
M00,-0.18224025580039993,-0.018454864573975938,545
M00,-0.18224025580039993,0.02648631155217085,1053
M00,-0.18224025580039993,0.07142748767831764,1284
M00,-0.18224025580039993,0.11636866380446431,944
M00,-0.18224025580039993,0.1613098399306111,506
M00,-0.18224025580039993,0.20625101605675777,292
M00,-0.18224025580039993,0.25119219218290467,203
M00,-0.18224025580039993,0.29613336830905135,97
M00,-0.18224025580039993,0.34107454443519825,87
M00,-0.18224025580039993,0.3860157205613449,51
M00,-0.18224025580039993,0.4309568966874916,33
M00,-0.18224025580039993,0.4758980728136385,1
M00,-0.15655958367695466,-0.19821956907856297,1
M00,-0.15655958367695466,-0.1532783929524162,6
M00,-0.15655958367695466,-0.1083372168262694,316
M00,-0.15655958367695466,-0.06339604070012272,1177
M00,-0.15655958367695466,-0.018454864573975938,1542
M00,-0.15655958367695466,0.02648631155217085,1878
M00,-0.15655958367695466,0.07142748767831764,1753
M00,-0.15655958367695466,0.11636866380446431,878
M00,-0.15655958367695466,0.1613098399306111,394
M00,-0.15655958367695466,0.20625101605675777,287
M00,-0.15655958367695466,0.25119219218290467,173
M00,-0.15655958367695466,0.29613336830905135,94
M00,-0.15655958367695466,0.34107454443519825,117
M00,-0.15655958367695466,0.3860157205613449,59
M00,-0.15655958367695466,0.4309568966874916,24
M00,-0.15655958367695466,0.4758980728136385,8
M00,-0.1308789115535095,-0.28810192133085644,2
M00,-0.1308789115535095,-0.19821956907856297,3
M00,-0.1308789115535095,-0.1532783929524162,261
M00,-0.1308789115535095,-0.1083372168262694,1696
M00,-0.1308789115535095,-0.06339604070012272,2575
M00,-0.1308789115535095,-0.018454864573975938,2951
M00,-0.1308789115535095,0.02648631155217085,2496
M00,-0.1308789115535095,0.07142748767831764,2404
M00,-0.1308789115535095,0.11636866380446431,700
M00,-0.1308789115535095,0.1613098399306111,356
M00,-0.1308789115535095,0.20625101605675777,244
M00,-0.1308789115535095,0.25119219218290467,173
M00,-0.1308789115535095,0.29613336830905135,137
M00,-0.1308789115535095,0.34107454443519825,96
M00,-0.1308789115535095,0.3860157205613449,45
M00,-0.1308789115535095,0.4309568966874916,24
M00,-0.1308789115535095,0.4758980728136385,5
M00,-0.1308789115535095,0.5208392489397852,1
M00,-0.10519823943006423,-0.24316074520470976,2
M00,-0.10519823943006423,-0.19821956907856297,57
M00,-0.10519823943006423,-0.1532783929524162,1114
M00,-0.10519823943006423,-0.1083372168262694,2442
M00,-0.10519823943006423,-0.06339604070012272,4194
M00,-0.10519823943006423,-0.018454864573975938,3186
M00,-0.10519823943006423,0.02648631155217085,3415
M00,-0.10519823943006423,0.07142748767831764,2494
M00,-0.10519823943006423,0.11636866380446431,604
M00,-0.10519823943006423,0.1613098399306111,315
M00,-0.10519823943006423,0.20625101605675777,268
M00,-0.10519823943006423,0.25119219218290467,217
M00,-0.10519823943006423,0.29613336830905135,124
M00,-0.10519823943006423,0.34107454443519825,98
M00,-0.10519823943006423,0.3860157205613449,39
M00,-0.10519823943006423,0.4309568966874916,24
M00,-0.10519823943006423,0.4758980728136385,8
M00,-0.10519823943006423,0.5208392489397852,1
M00,-0.10519823943006423,0.5657804250659318,1
M00,-0.10519823943006423,0.6556627773182254,1
M00,-0.07951756730661907,-0.24316074520470976,2
M00,-0.07951756730661907,-0.19821956907856297,394
M00,-0.07951756730661907,-0.1532783929524162,1593
M00,-0.07951756730661907,-0.1083372168262694,3853
M00,-0.07951756730661907,-0.06339604070012272,3669
M00,-0.07951756730661907,-0.018454864573975938,3696
M00,-0.07951756730661907,0.02648631155217085,3814
M00,-0.07951756730661907,0.07142748767831764,1628
M00,-0.07951756730661907,0.11636866380446431,618
M00,-0.07951756730661907,0.1613098399306111,339
M00,-0.07951756730661907,0.20625101605675777,287
M00,-0.07951756730661907,0.25119219218290467,228
M00,-0.07951756730661907,0.29613336830905135,93
M00,-0.07951756730661907,0.34107454443519825,92
M00,-0.07951756730661907,0.3860157205613449,56
M00,-0.07951756730661907,0.4309568966874916,22
M00,-0.07951756730661907,0.4758980728136385,7
M00,-0.07951756730661907,0.5208392489397852,4
M00,-0.053836895183173805,-0.28810192133085644,2
M00,-0.053836895183173805,-0.24316074520470976,155
M00,-0.053836895183173805,-0.19821956907856297,946
M00,-0.053836895183173805,-0.1532783929524162,2540
M00,-0.053836895183173805,-0.1083372168262694,3822
M00,-0.053836895183173805,-0.06339604070012272,3636
M00,-0.053836895183173805,-0.018454864573975938,3764
M00,-0.053836895183173805,0.02648631155217085,3425
M00,-0.053836895183173805,0.07142748767831764,1479
M00,-0.053836895183173805,0.11636866380446431,690
M00,-0.053836895183173805,0.1613098399306111,359
M00,-0.053836895183173805,0.20625101605675777,264
M00,-0.053836895183173805,0.25119219218290467,148
M00,-0.053836895183173805,0.29613336830905135,87
M00,-0.053836895183173805,0.34107454443519825,79
M00,-0.053836895183173805,0.3860157205613449,33
M00,-0.053836895183173805,0.4309568966874916,19
M00,-0.053836895183173805,0.4758980728136385,10
M00,-0.053836895183173805,0.5208392489397852,8
M00,-0.053836895183173805,0.5657804250659318,1
M00,-0.028156223059728647,-0.28810192133085644,22
M00,-0.028156223059728647,-0.24316074520470976,717
M00,-0.028156223059728647,-0.19821956907856297,983
M00,-0.028156223059728647,-0.1532783929524162,2169
M00,-0.028156223059728647,-0.1083372168262694,2743
M00,-0.028156223059728647,-0.06339604070012272,3504
M00,-0.028156223059728647,-0.018454864573975938,2936
M00,-0.028156223059728647,0.02648631155217085,2276
M00,-0.028156223059728647,0.07142748767831764,1779
M00,-0.028156223059728647,0.11636866380446431,758
M00,-0.028156223059728647,0.1613098399306111,265
M00,-0.028156223059728647,0.20625101605675777,169
M00,-0.028156223059728647,0.25119219218290467,115
M00,-0.028156223059728647,0.29613336830905135,75
M00,-0.028156223059728647,0.34107454443519825,63
M00,-0.028156223059728647,0.3860157205613449,27
M00,-0.028156223059728647,0.4309568966874916,18
M00,-0.028156223059728647,0.4758980728136385,16
M00,-0.028156223059728647,0.5208392489397852,7
M00,-0.028156223059728647,0.5657804250659318,3
M00,-0.002475550936283488,-0.28810192133085644,71
M00,-0.002475550936283488,-0.24316074520470976,641
M00,-0.002475550936283488,-0.19821956907856297,1056
M00,-0.002475550936283488,-0.1532783929524162,1515
M00,-0.002475550936283488,-0.1083372168262694,1824
M00,-0.002475550936283488,-0.06339604070012272,2426
M00,-0.002475550936283488,-0.018454864573975938,2196
M00,-0.002475550936283488,0.02648631155217085,2279
M00,-0.002475550936283488,0.07142748767831764,1757
M00,-0.002475550936283488,0.11636866380446431,661
M00,-0.002475550936283488,0.1613098399306111,258
M00,-0.002475550936283488,0.20625101605675777,125
M00,-0.002475550936283488,0.25119219218290467,84
M00,-0.002475550936283488,0.29613336830905135,62
M00,-0.002475550936283488,0.34107454443519825,41
M00,-0.002475550936283488,0.3860157205613449,24
M00,-0.002475550936283488,0.4309568966874916,14
M00,-0.002475550936283488,0.4758980728136385,9
M00,-0.002475550936283488,0.5208392489397852,7
M00,-0.002475550936283488,0.5657804250659318,1
M00,-0.002475550936283488,0.6107216011920787,1
M00,0.02320512118716178,-0.3330430974570032,1
M00,0.02320512118716178,-0.28810192133085644,88
M00,0.02320512118716178,-0.24316074520470976,650
M00,0.02320512118716178,-0.19821956907856297,898
M00,0.02320512118716178,-0.1532783929524162,1027
M00,0.02320512118716178,-0.1083372168262694,1269
M00,0.02320512118716178,-0.06339604070012272,1753
M00,0.02320512118716178,-0.018454864573975938,1890
M00,0.02320512118716178,0.02648631155217085,2130
M00,0.02320512118716178,0.07142748767831764,1320
M00,0.02320512118716178,0.11636866380446431,457
M00,0.02320512118716178,0.1613098399306111,221
M00,0.02320512118716178,0.20625101605675777,104
M00,0.02320512118716178,0.25119219218290467,60
M00,0.02320512118716178,0.29613336830905135,49
M00,0.02320512118716178,0.34107454443519825,33
M00,0.02320512118716178,0.3860157205613449,38
M00,0.02320512118716178,0.4309568966874916,19
M00,0.02320512118716178,0.4758980728136385,20
M00,0.02320512118716178,0.5208392489397852,9
M00,0.02320512118716178,0.5657804250659318,3
M00,0.04888579331060694,-0.3330430974570032,8
M00,0.04888579331060694,-0.28810192133085644,121
M00,0.04888579331060694,-0.24316074520470976,687
M00,0.04888579331060694,-0.19821956907856297,660
M00,0.04888579331060694,-0.1532783929524162,765
M00,0.04888579331060694,-0.1083372168262694,928
M00,0.04888579331060694,-0.06339604070012272,1257
M00,0.04888579331060694,-0.018454864573975938,1612
M00,0.04888579331060694,0.02648631155217085,1595
M00,0.04888579331060694,0.07142748767831764,891
M00,0.04888579331060694,0.11636866380446431,464
M00,0.04888579331060694,0.1613098399306111,220
M00,0.04888579331060694,0.20625101605675777,91
M00,0.04888579331060694,0.25119219218290467,66
M00,0.04888579331060694,0.29613336830905135,42
M00,0.04888579331060694,0.34107454443519825,33
M00,0.04888579331060694,0.3860157205613449,30
M00,0.04888579331060694,0.4309568966874916,18
M00,0.04888579331060694,0.4758980728136385,13
M00,0.04888579331060694,0.5208392489397852,15
M00,0.04888579331060694,0.5657804250659318,6
M00,0.04888579331060694,0.7006039534443723,1
M00,0.07456646543405221,-0.3330430974570032,9
M00,0.07456646543405221,-0.28810192133085644,218
M00,0.07456646543405221,-0.24316074520470976,603
M00,0.07456646543405221,-0.19821956907856297,499
M00,0.07456646543405221,-0.1532783929524162,580
M00,0.07456646543405221,-0.1083372168262694,621
M00,0.07456646543405221,-0.06339604070012272,819
M00,0.07456646543405221,-0.018454864573975938,1130
M00,0.07456646543405221,0.02648631155217085,1032
M00,0.07456646543405221,0.07142748767831764,737
M00,0.07456646543405221,0.11636866380446431,448
M00,0.07456646543405221,0.1613098399306111,173
M00,0.07456646543405221,0.20625101605675777,85
M00,0.07456646543405221,0.25119219218290467,74
M00,0.07456646543405221,0.29613336830905135,49
M00,0.07456646543405221,0.34107454443519825,38
M00,0.07456646543405221,0.3860157205613449,27
M00,0.07456646543405221,0.4309568966874916,17
M00,0.07456646543405221,0.4758980728136385,17
M00,0.07456646543405221,0.5208392489397852,7
M00,0.07456646543405221,0.5657804250659318,2
M00,0.10024713755749737,-0.5128078019615903,1
M00,0.10024713755749737,-0.3330430974570032,15
M00,0.10024713755749737,-0.28810192133085644,208
M00,0.10024713755749737,-0.24316074520470976,339
M00,0.10024713755749737,-0.19821956907856297,400
M00,0.10024713755749737,-0.1532783929524162,400
M00,0.10024713755749737,-0.1083372168262694,461
M00,0.10024713755749737,-0.06339604070012272,538
M00,0.10024713755749737,-0.018454864573975938,766
M00,0.10024713755749737,0.02648631155217085,758
M00,0.10024713755749737,0.07142748767831764,704
M00,0.10024713755749737,0.11636866380446431,317
M00,0.10024713755749737,0.1613098399306111,136
M00,0.10024713755749737,0.20625101605675777,91
M00,0.10024713755749737,0.25119219218290467,52
M00,0.10024713755749737,0.29613336830905135,55
M00,0.10024713755749737,0.34107454443519825,28
M00,0.10024713755749737,0.3860157205613449,20
M00,0.10024713755749737,0.4309568966874916,22
M00,0.10024713755749737,0.4758980728136385,10
M00,0.10024713755749737,0.5208392489397852,9
M00,0.10024713755749737,0.5657804250659318,2
M00,0.10024713755749737,0.6107216011920787,1
M00,0.12592780968094264,-0.37798427358315,2
M00,0.12592780968094264,-0.3330430974570032,15
M00,0.12592780968094264,-0.28810192133085644,121
M00,0.12592780968094264,-0.24316074520470976,211
M00,0.12592780968094264,-0.19821956907856297,314
M00,0.12592780968094264,-0.1532783929524162,293
M00,0.12592780968094264,-0.1083372168262694,359
M00,0.12592780968094264,-0.06339604070012272,343
M00,0.12592780968094264,-0.018454864573975938,491
M00,0.12592780968094264,0.02648631155217085,665
M00,0.12592780968094264,0.07142748767831764,504
M00,0.12592780968094264,0.11636866380446431,277
M00,0.12592780968094264,0.1613098399306111,145
M00,0.12592780968094264,0.20625101605675777,89
M00,0.12592780968094264,0.25119219218290467,49
M00,0.12592780968094264,0.29613336830905135,31
M00,0.12592780968094264,0.34107454443519825,34
M00,0.12592780968094264,0.3860157205613449,24
M00,0.12592780968094264,0.4309568966874916,21
M00,0.12592780968094264,0.4758980728136385,4
M00,0.12592780968094264,0.5208392489397852,11
M00,0.12592780968094264,0.5657804250659318,3
M00,0.12592780968094264,0.7006039534443723,1
M00,0.1516084818043878,-0.37798427358315,2
M00,0.1516084818043878,-0.3330430974570032,11
M00,0.1516084818043878,-0.28810192133085644,67
M00,0.1516084818043878,-0.24316074520470976,130
M00,0.1516084818043878,-0.19821956907856297,225
M00,0.1516084818043878,-0.1532783929524162,248
M00,0.1516084818043878,-0.1083372168262694,269
M00,0.1516084818043878,-0.06339604070012272,286
M00,0.1516084818043878,-0.018454864573975938,364
M00,0.1516084818043878,0.02648631155217085,376
M00,0.1516084818043878,0.07142748767831764,379
M00,0.1516084818043878,0.11636866380446431,263
M00,0.1516084818043878,0.1613098399306111,183
M00,0.1516084818043878,0.20625101605675777,106
M00,0.1516084818043878,0.25119219218290467,55
M00,0.1516084818043878,0.29613336830905135,40
M00,0.1516084818043878,0.34107454443519825,33
M00,0.1516084818043878,0.3860157205613449,26
M00,0.1516084818043878,0.4309568966874916,10
M00,0.1516084818043878,0.4758980728136385,6
M00,0.1516084818043878,0.5208392489397852,3
M00,0.1516084818043878,0.5657804250659318,2
M00,0.17728915392783307,-0.37798427358315,2
M00,0.17728915392783307,-0.3330430974570032,18
M00,0.17728915392783307,-0.28810192133085644,54
M00,0.17728915392783307,-0.24316074520470976,102
M00,0.17728915392783307,-0.19821956907856297,173
M00,0.17728915392783307,-0.1532783929524162,191
M00,0.17728915392783307,-0.1083372168262694,208
M00,0.17728915392783307,-0.06339604070012272,244
M00,0.17728915392783307,-0.018454864573975938,257
M00,0.17728915392783307,0.02648631155217085,296
M00,0.17728915392783307,0.07142748767831764,325
M00,0.17728915392783307,0.11636866380446431,298
M00,0.17728915392783307,0.1613098399306111,173
M00,0.17728915392783307,0.20625101605675777,98
M00,0.17728915392783307,0.25119219218290467,65
M00,0.17728915392783307,0.29613336830905135,56
M00,0.17728915392783307,0.34107454443519825,34
M00,0.17728915392783307,0.3860157205613449,20
M00,0.17728915392783307,0.4309568966874916,18
M00,0.17728915392783307,0.4758980728136385,10
M00,0.17728915392783307,0.5208392489397852,2
M00,0.17728915392783307,0.6107216011920787,2
M00,0.20296982605127822,-0.37798427358315,1
M00,0.20296982605127822,-0.3330430974570032,16
M00,0.20296982605127822,-0.28810192133085644,56
M00,0.20296982605127822,-0.24316074520470976,123
M00,0.20296982605127822,-0.19821956907856297,157
M00,0.20296982605127822,-0.1532783929524162,178
M00,0.20296982605127822,-0.1083372168262694,208
M00,0.20296982605127822,-0.06339604070012272,217
M00,0.20296982605127822,-0.018454864573975938,174
M00,0.20296982605127822,0.02648631155217085,235
M00,0.20296982605127822,0.07142748767831764,238
M00,0.20296982605127822,0.11636866380446431,263
M00,0.20296982605127822,0.1613098399306111,194
M00,0.20296982605127822,0.20625101605675777,103
M00,0.20296982605127822,0.25119219218290467,49
M00,0.20296982605127822,0.29613336830905135,39
M00,0.20296982605127822,0.34107454443519825,37
M00,0.20296982605127822,0.3860157205613449,23
M00,0.20296982605127822,0.4309568966874916,21
M00,0.20296982605127822,0.4758980728136385,7
M00,0.20296982605127822,0.5208392489397852,3
M00,0.20296982605127822,0.5657804250659318,1
M00,0.2286504981747235,-0.37798427358315,5
M00,0.2286504981747235,-0.3330430974570032,18
M00,0.2286504981747235,-0.28810192133085644,34
M00,0.2286504981747235,-0.24316074520470976,108
M00,0.2286504981747235,-0.19821956907856297,173
M00,0.2286504981747235,-0.1532783929524162,159
M00,0.2286504981747235,-0.1083372168262694,199
M00,0.2286504981747235,-0.06339604070012272,143
M00,0.2286504981747235,-0.018454864573975938,143
M00,0.2286504981747235,0.02648631155217085,198
M00,0.2286504981747235,0.07142748767831764,232
M00,0.2286504981747235,0.11636866380446431,255
M00,0.2286504981747235,0.1613098399306111,138
M00,0.2286504981747235,0.20625101605675777,111
M00,0.2286504981747235,0.25119219218290467,62
M00,0.2286504981747235,0.29613336830905135,41
M00,0.2286504981747235,0.34107454443519825,38
M00,0.2286504981747235,0.3860157205613449,19
M00,0.2286504981747235,0.4309568966874916,12
M00,0.2286504981747235,0.4758980728136385,8
M00,0.2286504981747235,0.5208392489397852,2
M00,0.2286504981747235,0.5657804250659318,4
M00,0.2286504981747235,0.6107216011920787,2
M00,0.25433117029816865,-0.37798427358315,5
M00,0.25433117029816865,-0.3330430974570032,17
M00,0.25433117029816865,-0.28810192133085644,23
M00,0.25433117029816865,-0.24316074520470976,90
M00,0.25433117029816865,-0.19821956907856297,118
M00,0.25433117029816865,-0.1532783929524162,122
M00,0.25433117029816865,-0.1083372168262694,135
M00,0.25433117029816865,-0.06339604070012272,147
M00,0.25433117029816865,-0.018454864573975938,146
M00,0.25433117029816865,0.02648631155217085,200
M00,0.25433117029816865,0.07142748767831764,238
M00,0.25433117029816865,0.11636866380446431,180
M00,0.25433117029816865,0.1613098399306111,135
M00,0.25433117029816865,0.20625101605675777,92
M00,0.25433117029816865,0.25119219218290467,65
M00,0.25433117029816865,0.29613336830905135,45
M00,0.25433117029816865,0.34107454443519825,35
M00,0.25433117029816865,0.3860157205613449,17
M00,0.25433117029816865,0.4309568966874916,11
M00,0.25433117029816865,0.4758980728136385,7
M00,0.25433117029816865,0.5208392489397852,1
M00,0.25433117029816865,0.5657804250659318,3
M00,0.2800118424216139,-0.37798427358315,6
M00,0.2800118424216139,-0.3330430974570032,14
M00,0.2800118424216139,-0.28810192133085644,43
M00,0.2800118424216139,-0.24316074520470976,110
M00,0.2800118424216139,-0.19821956907856297,96
M00,0.2800118424216139,-0.1532783929524162,99
M00,0.2800118424216139,-0.1083372168262694,113
M00,0.2800118424216139,-0.06339604070012272,89
M00,0.2800118424216139,-0.018454864573975938,147
M00,0.2800118424216139,0.02648631155217085,193
M00,0.2800118424216139,0.07142748767831764,211
M00,0.2800118424216139,0.11636866380446431,141
M00,0.2800118424216139,0.1613098399306111,110
M00,0.2800118424216139,0.20625101605675777,83
M00,0.2800118424216139,0.25119219218290467,57
M00,0.2800118424216139,0.29613336830905135,37
M00,0.2800118424216139,0.34107454443519825,26
M00,0.2800118424216139,0.3860157205613449,10
M00,0.2800118424216139,0.4309568966874916,6
M00,0.2800118424216139,0.4758980728136385,9
M00,0.2800118424216139,0.5208392489397852,5
M00,0.3056925145450591,-0.46786662583544353,1
M00,0.3056925145450591,-0.37798427358315,5
M00,0.3056925145450591,-0.3330430974570032,12
M00,0.3056925145450591,-0.28810192133085644,32
M00,0.3056925145450591,-0.24316074520470976,93
M00,0.3056925145450591,-0.19821956907856297,83
M00,0.3056925145450591,-0.1532783929524162,86
M00,0.3056925145450591,-0.1083372168262694,90
M00,0.3056925145450591,-0.06339604070012272,97
M00,0.3056925145450591,-0.018454864573975938,160
M00,0.3056925145450591,0.02648631155217085,165
M00,0.3056925145450591,0.07142748767831764,168
M00,0.3056925145450591,0.11636866380446431,131
M00,0.3056925145450591,0.1613098399306111,109
M00,0.3056925145450591,0.20625101605675777,83
M00,0.3056925145450591,0.25119219218290467,54
M00,0.3056925145450591,0.29613336830905135,39
M00,0.3056925145450591,0.34107454443519825,26
M00,0.3056925145450591,0.3860157205613449,12
M00,0.3056925145450591,0.4309568966874916,7
M00,0.3056925145450591,0.4758980728136385,5
M00,0.3056925145450591,0.5208392489397852,3
M00,0.3056925145450591,0.5657804250659318,1
M00,0.33137318666850435,-0.42292544970929674,1
M00,0.33137318666850435,-0.37798427358315,1
M00,0.33137318666850435,-0.3330430974570032,16
M00,0.33137318666850435,-0.28810192133085644,41
M00,0.33137318666850435,-0.24316074520470976,71
M00,0.33137318666850435,-0.19821956907856297,87
M00,0.33137318666850435,-0.1532783929524162,82
M00,0.33137318666850435,-0.1083372168262694,94
M00,0.33137318666850435,-0.06339604070012272,113
M00,0.33137318666850435,-0.018454864573975938,130
M00,0.33137318666850435,0.02648631155217085,147
M00,0.33137318666850435,0.07142748767831764,131
M00,0.33137318666850435,0.11636866380446431,116
M00,0.33137318666850435,0.1613098399306111,80
M00,0.33137318666850435,0.20625101605675777,77
M00,0.33137318666850435,0.25119219218290467,39
M00,0.33137318666850435,0.29613336830905135,18
M00,0.33137318666850435,0.34107454443519825,13
