sample_id,condition,cluster,pixels,fraction,sample_pixels,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts
KYOw02767,B0,6,88082,0.5789421793970146,152143,152143,8,0.5789421793970146,False,"[19496, 7, 635, 122, 16345, 88082, 22608, 4848]"
KYOw02768,B0,7,5380,0.08164875857463728,65892,65892,8,0.3635949735931524,False,"[4437, 45, 5342, 9006, 23958, 3733, 5380, 13991]"
KYOw02768,B0,4,9006,0.13667820069204153,65892,65892,8,0.3635949735931524,False,"[4437, 45, 5342, 9006, 23958, 3733, 5380, 13991]"
KYOw02768,B0,5,23958,0.3635949735931524,65892,65892,8,0.3635949735931524,False,"[4437, 45, 5342, 9006, 23958, 3733, 5380, 13991]"
KYOw02768,B0,8,13991,0.21233230134158926,65892,65892,8,0.3635949735931524,False,"[4437, 45, 5342, 9006, 23958, 3733, 5380, 13991]"
KYOw02768,B0,1,4437,0.0673374613003096,65892,65892,8,0.3635949735931524,False,"[4437, 45, 5342, 9006, 23958, 3733, 5380, 13991]"
KYOw02768,B0,2,45,0.0006829357129848843,65892,65892,8,0.3635949735931524,False,"[4437, 45, 5342, 9006, 23958, 3733, 5380, 13991]"
KYOw02768,B0,3,5342,0.0810720573058945,65892,65892,8,0.3635949735931524,False,"[4437, 45, 5342, 9006, 23958, 3733, 5380, 13991]"
KYOw02768,B0,6,3733,0.05665331147939052,65892,65892,8,0.3635949735931524,False,"[4437, 45, 5342, 9006, 23958, 3733, 5380, 13991]"
KYOw02769,B0,7,50533,0.3124451259475435,161734,161734,8,0.5312179257299022,False,"[85916, 9515, 293, 216, 2970, 10330, 50533, 1961]"
KYOw02769,B0,4,216,0.0013355262344343182,161734,161734,8,0.5312179257299022,False,"[85916, 9515, 293, 216, 2970, 10330, 50533, 1961]"
KYOw02769,B0,5,2970,0.018363485723471875,161734,161734,8,0.5312179257299022,False,"[85916, 9515, 293, 216, 2970, 10330, 50533, 1961]"
KYOw02769,B0,8,1961,0.012124846970952305,161734,161734,8,0.5312179257299022,False,"[85916, 9515, 293, 216, 2970, 10330, 50533, 1961]"
KYOw02769,B0,1,85916,0.5312179257299022,161734,161734,8,0.5312179257299022,False,"[85916, 9515, 293, 216, 2970, 10330, 50533, 1961]"
KYOw02769,B0,2,9515,0.05883116722519693,161734,161734,8,0.5312179257299022,False,"[85916, 9515, 293, 216, 2970, 10330, 50533, 1961]"
