condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
B1,B1-M00,1,reflectance,913.1,-0.004945715917510696,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1005.9326666666667,0.016075525202076557,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1011.3934117647059,0.015363539794798653,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1016.8541568627452,0.014649601892281261,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1022.3149019607844,0.013353314326800758,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1027.7756470588236,0.01365331143402515,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1033.2363921568628,0.011830444022537856,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1038.697137254902,0.011970839657727828,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1044.1578823529412,0.01022721768386492,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1049.6186274509805,0.008707161274303932,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1055.0793725490196,0.008226344159882881,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1060.5401176470589,0.007547215665929752,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1066.0008627450982,0.00538049860181844,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1071.4616078431372,0.004724430508715516,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1076.9223529411765,0.00451774381691572,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1082.3830980392158,0.0022546763187523133,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1087.843843137255,0.0020035048854307735,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1093.3045882352942,0.0017052030403283958,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1098.7653333333333,0.0005624180937320311,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1104.2260784313726,-0.0005832687453419805,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1109.6868235294119,-0.002112463028723255,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1115.1475686274512,-0.0028966087729636047,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1120.6083137254902,-0.003536405930474551,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1126.0690588235295,-0.0037589264396009625,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1131.5298039215686,-0.004749765898635072,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1136.990549019608,-0.005715924478522538,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1142.4512941176472,-0.005880701933739241,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1147.9120392156863,-0.006229907491888564,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1153.3727843137256,-0.006538868419686983,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1158.8335294117649,-0.006284124323774565,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1164.294274509804,-0.006290769415231656,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1169.7550196078432,-0.006839996177519403,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1175.2157647058825,-0.007815769704238917,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1180.6765098039216,-0.008745327170407657,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1186.137254901961,-0.009338732736233757,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1191.598,-0.010534846872197967,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1197.0587450980393,-0.011386021892170306,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1202.5194901960786,-0.010999874113026054,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1207.9802352941178,-0.011225584005573275,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1213.440980392157,-0.011563268678667527,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1218.9017254901962,-0.012000303841772642,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1224.3624705882353,-0.012690549772686688,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1229.8232156862746,-0.012463717563647836,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1235.2839607843139,-0.012467092343074637,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1240.7447058823532,-0.013648034752654414,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1246.2054509803922,-0.013565824101514856,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1251.6661960784315,-0.013557030347953525,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1257.1269411764706,-0.013872617527961983,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1262.58768627451,-0.014182535793293871,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1268.0484313725492,-0.014578445980616195,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1273.5091764705883,-0.014649024187472826,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1278.9699215686276,-0.015485500760425985,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1284.4306666666666,-0.01549540567614871,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1289.891411764706,-0.016687055672090834,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1295.3521568627452,-0.017591978744057046,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1300.8129019607845,-0.01834976792963383,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1306.2736470588236,-0.01995819543825328,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1311.734392156863,-0.017430146614129782,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1317.195137254902,-0.018281550146271197,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1322.6558823529413,-0.017249393749944053,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1328.1166274509806,-0.016833496694350858,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1333.5773725490199,-0.016261884811300753,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1339.038117647059,-0.015187017177439754,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1344.4988627450982,-0.013989554508657354,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1349.9596078431373,-0.01286924361894004,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1355.4203529411766,-0.012454128108015383,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1360.8810980392159,-0.01182294068705525,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1366.341843137255,-0.01139916113093653,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1371.8025882352943,-0.01124456076086322,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1377.2633333333333,-0.011289441495303087,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1382.7240784313726,-0.010994790161749646,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1388.184823529412,-0.009846554515941797,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1393.6455686274512,-0.009361793166532462,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1399.1063137254903,-0.006909334226607278,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1404.5670588235296,-0.004551443418455384,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1410.0278039215686,-0.0033928924920941326,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1415.488549019608,-0.0028215433201278506,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1420.9492941176472,-0.002403668448322349,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1426.4100392156865,-0.002468781236566686,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1431.8707843137256,-0.0035187088448594417,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1437.3315294117647,-0.0039161652571080285,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1442.792274509804,-0.004063944299056654,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1448.2530196078433,-0.0037153612711992023,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1453.7137647058826,-0.003609735348341747,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1459.1745098039219,-0.0037833066445203123,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1464.635254901961,-0.004025926962622717,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1470.096,-0.00436256619903197,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1475.5567450980393,-0.004273417259970991,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1481.0174901960786,-0.0043242100115939985,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1486.478235294118,-0.004335220680025786,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1491.938980392157,-0.004415679113402793,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1497.3997254901963,-0.0044507552382587745,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1502.8604705882353,-0.004655821734573906,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1508.3212156862746,-0.005236204808262035,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1513.781960784314,-0.005474894448144196,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1519.2427058823532,-0.00602521981861448,difference of equal-sample representative means; not paired
B1,B1-M00,1,snv,1524.7034509803923,-0.006188263713382325,difference of equal-sample representative means; not paired
