condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
M11,M11-M00,6,second_derivative,1382.7240784313726,1.5699501055527432e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1388.184823529412,2.8823871831728696e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1393.6455686274512,3.3954988922976623e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1399.1063137254903,2.841818442016642e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1404.5670588235296,1.5626474161243556e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1410.0278039215686,1.7517736825828204e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1415.488549019608,-1.2989292350751477e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1420.9492941176472,-2.5101603190853333e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1426.4100392156865,-3.0831461397899776e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1431.8707843137256,-3.080724094777225e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1437.3315294117647,-2.6504225013103015e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1442.792274509804,-1.9301725889710045e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1448.2530196078433,-1.208580844587569e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1453.7137647058826,-7.967596985534181e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1459.1745098039219,-6.001825642042371e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1464.635254901961,-7.304692146896868e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1470.096,-9.04571742605781e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1475.5567450980393,-8.742542944386206e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1481.0174901960786,-7.079486600157687e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1486.478235294118,-5.562192269230253e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1491.938980392157,-4.2500425310994596e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1497.3997254901963,-3.6866874337203823e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1502.8604705882353,-3.074198452997655e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1508.3212156862746,-9.99889726942927e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1513.781960784314,-2.058790653905582e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1519.2427058823532,4.720437289363366e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1524.7034509803923,2.3831992530415436e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1530.1641960784316,3.247655423507813e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1535.6249411764707,2.4542071830674133e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1541.08568627451,2.890282814401252e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1546.5464313725493,2.42467191208215e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1552.0071764705885,-2.0364215226511206e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1557.4679215686276,-2.1922036895386692e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1562.9286666666667,-1.2541205487109842e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1568.389411764706,-1.0397532744290056e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1573.8501568627453,-1.5511504814355706e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1579.3109019607846,-4.45386247058019e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1584.7716470588239,-7.446306417591763e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1590.232392156863,-8.981407314697556e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1595.693137254902,-9.06880151437536e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1601.1538823529413,-7.853539309353206e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1606.6146274509806,-5.318696874966948e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1612.07537254902,-1.4593689793190916e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1617.536117647059,2.2203382685326737e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1622.9968627450983,4.245212262261862e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1628.4576078431373,5.983515289552198e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1633.9183529411766,6.395393973866723e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1639.379098039216,5.683512576416038e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1644.8398431372552,4.5321601841285787e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1650.3005882352943,4.300584482384376e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1655.7613333333334,5.309716542789004e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1661.2220784313727,6.175702712930354e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1666.682823529412,5.111338133119171e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1672.1435686274513,3.690265285328556e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1677.6043137254906,3.309085426072552e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1683.0650588235296,4.998557648313503e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1688.5258039215687,7.102747164404895e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1693.986549019608,5.579256855280375e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1699.4472941176473,2.6462567636758217e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1704.9080392156866,1.3664305818776244e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1710.3687843137257,1.414801099264806e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1715.829529411765,-1.50292100062233e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1721.290274509804,-2.0534484409742118e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1726.7510196078433,-2.8860650293666275e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1732.2117647058826,-4.624553986631349e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1737.672509803922,-6.108323350993535e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1743.133254901961,4.7475388410983317e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1748.594,9.124691360095156e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1754.0547450980393,1.0452984058085637e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1759.5154901960786,5.885343542460427e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1764.976235294118,-3.378574118052403e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1770.4369803921572,-9.494670325334311e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1775.8977254901963,-3.878292888925782e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1781.3584705882354,-5.220531993859834e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1786.8192156862747,-5.867582448432533e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1792.279960784314,-5.583018419267011e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1797.7407058823533,-5.093260259120082e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1803.2014509803923,-3.225984136148402e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1808.6621960784316,-1.1305700360099869e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1814.1229411764707,-1.182131738227928e-09,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1819.58368627451,-2.4996688069970456e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1825.0444313725493,-1.905535427604888e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1830.5051764705886,-5.175526460505318e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1835.9659215686277,-2.4739501039443345e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1841.4266666666667,4.80035066360645e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1846.887411764706,1.0784272712380222e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1852.3481568627453,1.2211395929074176e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1857.8089019607846,1.0115275261597594e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1863.269647058824,1.0644407808628069e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1868.730392156863,2.0304161242336554e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1874.191137254902,3.023623774597216e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1879.6518823529414,3.6531799472533063e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1885.1126274509807,3.641356676749145e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1890.57337254902,2.5163753513781674e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1896.034117647059,3.2103015736538714e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1901.4948627450983,-2.1369068876945364e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1906.9556078431374,-4.3484969468447245e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1912.4163529411767,-4.571542963957223e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1917.877098039216,-3.533406681785749e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1923.3378431372553,-2.132996842712148e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1928.7985882352943,-1.2648438727041978e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1934.2593333333336,-9.65957125130903e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1939.7200784313727,-9.681901127774712e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1945.180823529412,-7.371316607072151e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1950.6415686274513,-4.6459484811916114e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1956.1023137254906,-2.5133586174905833e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1961.5630588235294,-3.98513894708883e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1967.0238039215687,-6.960360997424256e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1972.484549019608,-8.631251217243868e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1977.9452941176473,-7.484448402704093e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1983.4060392156866,-1.2155570293324847e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1988.866784313726,3.8549019524838655e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1994.3275294117648,7.778320428357187e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,1999.788274509804,8.755110588515565e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2005.2490196078434,1.013501409035018e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2010.7097647058827,1.293925140806725e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2016.170509803922,1.45621515023661e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2021.6312549019613,1.507445259572679e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2027.092,1.3697205751713492e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2032.5527450980394,2.731644862659119e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2038.0134901960787,4.041048516638824e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2043.474235294118,5.762349343472204e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2048.9349803921573,7.281700469133337e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2054.3957254901966,5.535488853347773e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2059.8564705882354,-1.1694686485649712e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2065.3172156862747,-1.0914354412745771e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2070.777960784314,-7.209643926667682e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2076.2387058823533,-5.589701119175592e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2081.6994509803926,-1.247652388633963e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2087.1601960784315,4.086389937604993e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2092.6209411764708,3.606435560053613e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2098.08168627451,-1.6764376148684714e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2103.5424313725493,-3.667754373076163e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2109.0031764705886,-8.176854228697365e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2114.463921568628,-7.378322895894202e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2119.924666666667,-4.3427753081802867e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2125.385411764706,-5.099423841300022e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2130.8461568627454,6.862512314753137e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2136.3069019607847,-4.51008311565357e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2141.767647058824,-8.730064470693001e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2147.2283921568633,-3.7964895628478334e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2152.689137254902,1.947771342633998e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2158.1498823529414,-6.200548874855351e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2163.6106274509807,-3.724466106985306e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2169.07137254902,-5.133381340201326e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2174.5321176470593,-4.891444985100743e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2179.992862745098,-3.1343165251767634e-08,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2185.4536078431374,3.6007368022741435e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2190.9143529411767,2.5381682177003335e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2196.375098039216,4.001091724166763e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2201.8358431372553,1.4567199079008732e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2207.2965882352946,7.976805442162134e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2212.7573333333335,1.1741588774225393e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2218.2180784313728,1.2568195816255035e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2223.678823529412,1.0423792671801764e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2229.1395686274514,3.602335460793025e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2234.6003137254907,-4.949745053609001e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2240.06105882353,-1.2438250439077874e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2245.521803921569,-5.241589743767234e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2250.982549019608,-5.598907058663554e-07,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2256.4432941176474,-1.098006505652315e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2261.9040392156867,-2.164757467779809e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2267.364784313726,-3.5985941523027716e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2272.825529411765,-4.254497501437335e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2278.286274509804,-3.7049986212826617e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2283.7470196078434,-1.637282769488893e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2289.2077647058827,6.676633154290121e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2294.668509803922,6.6766331542898635e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2300.1292549019613,6.6766331542898635e-06,difference of equal-sample representative means; not paired
M11,M11-M00,6,second_derivative,2305.59,6.6766331542898635e-06,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,913.1,-0.0018769271685596944,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,918.5607450980392,-0.0038063792909962535,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,924.0214901960785,-0.005745927604686396,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,929.4822352941177,-0.006695129424609481,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,934.9429803921569,-0.007258397322089438,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,940.4037254901962,-0.007726549651949743,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,945.8644705882353,-0.007883479537647897,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,951.3252156862745,-0.00799279413130427,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,956.7859607843137,-0.007988414964454904,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,962.246705882353,-0.008089531267148953,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,967.7074509803922,-0.008101735059294901,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,973.1681960784314,-0.008100615748541817,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,978.6289411764706,-0.008149224765000573,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,984.0896862745099,-0.008233054913460602,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,989.550431372549,-0.008293551043943359,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,995.0111764705882,-0.00836470371086706,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1000.4719215686275,-0.008377627137692634,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1005.9326666666667,-0.008364147212204909,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1011.3934117647059,-0.008335763275478247,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1016.8541568627452,-0.008348432095296787,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1022.3149019607844,-0.008391089052568468,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1027.7756470588236,-0.008375453819402634,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1033.2363921568628,-0.008433866802337264,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1038.697137254902,-0.008476273132810075,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1044.1578823529412,-0.008458738442947755,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1049.6186274509805,-0.008477012952896823,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1055.0793725490196,-0.008503848262754965,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1060.5401176470589,-0.008494697488950709,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1066.0008627450982,-0.008452819110576493,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1071.4616078431372,-0.008418266386769124,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1076.9223529411765,-0.008379887673439668,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1082.3830980392158,-0.008396411579135732,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1087.843843137255,-0.008415582481085315,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1093.3045882352942,-0.008462228568723695,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1098.7653333333333,-0.00848827285792264,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1104.2260784313726,-0.008451698354937642,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1109.6868235294119,-0.008457667692843729,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1115.1475686274512,-0.008399404816258449,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1120.6083137254902,-0.008397097509354912,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1126.0690588235295,-0.00840065728825412,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1131.5298039215686,-0.008394625730189342,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1136.990549019608,-0.008435472621632911,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1142.4512941176472,-0.008526785296264161,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1147.9120392156863,-0.00857315430009542,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1153.3727843137256,-0.008697250186992633,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1158.8335294117649,-0.008786560924059383,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1164.294274509804,-0.008862007485876289,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1169.7550196078432,-0.008947112055467499,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1175.2157647058825,-0.009043152404639154,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1180.6765098039216,-0.009144765306612901,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1186.137254901961,-0.009248200012454744,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1191.598,-0.009343970914026944,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1197.0587450980393,-0.00936940485260096,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1202.5194901960786,-0.009411227034248015,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1207.9802352941178,-0.009442816750286465,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1213.440980392157,-0.009470617205632692,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1218.9017254901962,-0.009485401222683265,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1224.3624705882353,-0.00941909322176615,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1229.8232156862746,-0.009183108166626375,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1235.2839607843139,-0.009382020447039063,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1240.7447058823532,-0.009394372558492736,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1246.2054509803922,-0.009387293949795983,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1251.6661960784315,-0.009401942187795664,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1257.1269411764706,-0.0094212292886795,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1262.58768627451,-0.009428470107216924,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1268.0484313725492,-0.009440893891800917,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1273.5091764705883,-0.009464122386822149,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1278.9699215686276,-0.009427482515370067,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1284.4306666666666,-0.009422369362954486,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1289.891411764706,-0.009366956167747187,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1295.3521568627452,-0.009313484246067483,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1300.8129019607845,-0.009275570064798622,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1306.2736470588236,-0.009202547346016776,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1311.734392156863,-0.009139851337384597,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1317.195137254902,-0.009290889543146164,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1322.6558823529413,-0.009369829956377695,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1328.1166274509806,-0.009425952838950313,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1333.5773725490199,-0.009523199132862481,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1339.038117647059,-0.009653454297239517,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1344.4988627450982,-0.009779588921951188,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1349.9596078431373,-0.009906249494758379,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1355.4203529411766,-0.009980712983811868,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1360.8810980392159,-0.010031500416414096,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1366.341843137255,-0.010135063511508224,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1371.8025882352943,-0.010201744197017582,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1377.2633333333333,-0.010225438741979065,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1382.7240784313726,-0.01024510392967265,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1388.184823529412,-0.01027857803392579,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1393.6455686274512,-0.010288316353950056,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1399.1063137254903,-0.010289179238743784,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1404.5670588235296,-0.01022972519732801,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1410.0278039215686,-0.010084340567014738,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1415.488549019608,-0.009899904554273087,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1420.9492941176472,-0.009715305782386718,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1426.4100392156865,-0.009542418984116396,difference of equal-sample representative means; not paired
M11,M11-M00,7,reflectance,1431.8707843137256,-0.009390097754389481,difference of equal-sample representative means; not paired
