point_id,pc1,pc2,cluster
413,-0.26403594093503135,-0.06178076719239145,5
414,-0.17176492698851,-0.10302778230700038,5
415,-0.21477268473511027,-0.08146305086801137,5
416,0.5138875471196414,-0.02629504417827533,1
417,-0.2649728587518194,-0.04955830909935022,5
418,-0.2359611440063483,-0.07316001969563163,5
419,-0.18686440380738875,-0.05151360049731074,5
420,0.55441757644997,0.10299685993424862,1
421,0.5184639136965422,0.07625698283239607,1
422,0.48595130541254916,0.08449065386195626,1
423,-0.30676681000514316,0.23729142420325727,3
424,-0.17471991279987517,-0.05136383782027448,5
425,0.5322700681813785,-0.00507230261341185,1
426,-0.2851299528496999,-0.053980300385342794,6
427,-0.2801563064016387,-0.06487682613932683,6
428,0.5327726595512539,-0.0026569396698050696,1
429,0.5772971059956422,-0.006172901030315925,1
430,-0.24363284040926367,-0.07052945688494638,5
431,0.5103604340985938,-0.029835910438315738,1
432,-0.2649319830740968,-0.0886825599269832,5
433,0.5101105222358827,0.07665325711241722,1
434,0.4887076608655653,0.06924020166553146,1
435,0.5459431325108157,0.08454342219526534,1
436,0.49527033348075633,0.07957353274637996,1
437,0.5325349369669063,0.12120643115511798,1
438,0.5052724245033696,0.11488257327142357,1
439,-0.22903318926909808,-0.05139454393502285,6
440,0.5118928578906629,0.02719689132152764,1
441,0.5970178493176242,0.02718058992164829,2
442,0.597449282324845,0.04048178879186176,1
443,0.5351036236450283,0.02434700949740992,1
444,0.5545060465773677,-0.014513159211761995,1
445,-0.2128152469179541,-0.10636201281614366,5
446,-0.19976722337165123,-0.10587421160324284,5
447,-0.16553720239286143,-0.05651925089412213,5
448,-0.146046240960279,-0.06606128953697843,5
449,0.4827480652598104,0.07172016282916788,1
450,-0.1586148060581268,-0.02756786590309801,5
451,0.4907269083739515,0.1676593998064071,1
452,-0.2514902308134801,-0.08734728094936062,5
453,-0.22370363168345,-0.11147259328317438,5
454,-0.2942582845236529,-0.07613324066886212,6
455,0.5477318334764364,-0.035338450183929615,1
456,-0.1609219779467649,-0.09966335572966539,5
457,-0.2604659655332753,-0.10697542965303769,6
458,0.48923049774525507,-0.046080375603009704,1
459,0.5331963968949153,0.004413721575813434,1
460,-0.2235492622720305,-0.06911419096216359,5
461,0.5316997342570419,0.04016220712256008,1
462,-0.1683318675560431,-0.03683898214547848,5
463,-0.1982308730139262,-0.053905099904618836,5
464,0.5949132222840553,0.07891148124243136,1
465,0.5237077250583221,-0.015011372074032026,1
466,-0.2139005539990997,-0.059976996481514055,6
467,0.566074703637061,0.03967511092605175,1
468,-0.19453241351478115,-0.0776790833579008,5
469,-0.22423087910648062,-0.09871210215891335,5
470,-0.2210384162081558,-0.08827015905851776,5
471,-0.2692098686032881,-0.11685928684241215,6
472,0.5209429751442664,-0.03382276173929333,1
473,-0.23985775669125928,-0.10636335736625036,5
474,-0.2411510307910095,-0.09797128781704201,5
475,-0.2363399230527208,-0.09519061537353518,5
476,0.5129361362924334,0.031604047940203384,1
477,-0.20689297645819485,-0.05322155670478329,5
478,0.5304987698753618,0.06027547419259255,1
479,0.5409368641984568,0.05370051116298241,1
480,0.5644862565598973,0.015176764122808606,1
481,0.5384273195114498,0.02999148344902175,1
482,0.5728793588824191,0.0012540756868169023,1
483,-0.2864076755530799,-0.035039495907353224,6
484,0.4992396805233198,0.07108408915408182,1
485,-0.4403251563270254,0.21134991864542407,3
486,-0.17312627668201178,-0.03719608042728323,5
487,0.5753984046888623,0.056839849956873134,1
488,0.382890338892937,-0.038494871656663765,1
489,-0.25616090950529335,-0.06825687628725513,6
490,0.5410119329393499,0.04821607516803961,1
491,0.5847757250883348,-0.008357989201011218,1
492,0.5943145360233977,0.012059380466618363,1
493,-0.1580849408122735,-0.08097608620345048,5
494,0.5999525090465381,0.0339077551164752,1
495,0.5690974172537291,-0.010053181136470635,1
496,-0.25867330327210714,-0.07892780250297965,5
497,0.5558283172831873,0.013112131390905057,1
498,-0.19999517176196788,-0.051021637285659005,5
499,0.4966817985797475,0.06925027857048166,1
500,0.5745498694202921,-0.019072243035486824,2
501,0.5791804308297219,0.01299985906494655,1
502,-0.23250366796647812,-0.12325069267730904,6
503,0.5696378334337185,0.022239255783497114,1
504,0.5704395472438191,0.02155458237538954,1
505,-0.2360758096380168,-0.07258149581762069,5
506,0.5821537016953576,-0.014544768057163149,2
507,-0.27332149119682736,-0.09427755108656566,6
508,-0.1808438215626478,-0.11896521074988597,5
509,-0.24789613381324446,-0.09947088521937708,5
